0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
1.000000e-001	0.000000e+000
2.000000e-001	0.000000e+000
3.000000e-001	0.000000e+000
4.000000e-001	0.000000e+000
5.000000e-001	0.000000e+000
6.000000e-001	0.000000e+000
7.000000e-001	0.000000e+000
8.000000e-001	0.000000e+000
9.000000e-001	0.000000e+000
1.000000e+000	4.956624e-108
1.100000e+000	8.328592e-086
1.200000e+000	3.222164e-074
1.300000e+000	2.791959e-066
1.400000e+000	2.580051e-060
1.500000e+000	1.429324e-055
1.600000e+000	1.185452e-051
1.700000e+000	2.520459e-048
1.800000e+000	1.931100e-045
1.900000e+000	6.698364e-043
2.000000e+000	1.234353e-040
2.100000e+000	1.357383e-038
2.200000e+000	9.717517e-037
2.300000e+000	4.841798e-035
2.400000e+000	1.769263e-033
2.500000e+000	4.943733e-032
2.600000e+000	1.092693e-030
2.700000e+000	1.964276e-029
2.800000e+000	2.939079e-028
2.900000e+000	3.732193e-027
3.000000e+000	4.089030e-026
3.100000e+000	3.920167e-025
3.200000e+000	3.328871e-024
3.300000e+000	2.530356e-023
3.400000e+000	1.737653e-022
3.500000e+000	1.086827e-021
3.600000e+000	6.235655e-021
3.700000e+000	3.302846e-020
3.800000e+000	1.624204e-019
3.900000e+000	7.453199e-019
4.000000e+000	3.206099e-018
4.100000e+000	1.298169e-017
4.200000e+000	4.966211e-017
4.300000e+000	1.801066e-016
4.400000e+000	6.211325e-016
4.500000e+000	2.042743e-015
4.600000e+000	6.423025e-015
4.700000e+000	1.935494e-014
4.800000e+000	5.601686e-014
4.900000e+000	1.560254e-013
5.000000e+000	4.190156e-013
5.100000e+000	1.086859e-012
5.200000e+000	2.727217e-012
5.300000e+000	6.630055e-012
5.400000e+000	1.563753e-011
5.500000e+000	3.582905e-011
5.600000e+000	7.984442e-011
5.700000e+000	1.732560e-010
5.800000e+000	3.664613e-010
5.900000e+000	7.563058e-010
6.000000e+000	1.524418e-009
6.100000e+000	3.003526e-009
6.200000e+000	5.789507e-009
6.300000e+000	1.092638e-008
6.400000e+000	2.020496e-008
6.500000e+000	3.663468e-008
6.600000e+000	6.517322e-008
6.700000e+000	1.138316e-007
6.800000e+000	1.953143e-007
6.900000e+000	3.294054e-007
7.000000e+000	5.463726e-007
7.100000e+000	8.917304e-007
7.200000e+000	1.432779e-006
7.300000e+000	2.267411e-006
7.400000e+000	3.535762e-006
7.500000e+000	5.435313e-006
7.600000e+000	8.240142e-006
7.700000e+000	1.232496e-005
7.800000e+000	1.819460e-005
7.900000e+000	2.651944e-005
8.000000e+000	3.817724e-005
8.100000e+000	5.430129e-005
8.200000e+000	7.633498e-005
8.300000e+000	1.060919e-004
8.400000e+000	1.458206e-004
8.500000e+000	1.982725e-004
8.600000e+000	2.667702e-004
8.700000e+000	3.552751e-004
8.800000e+000	4.684493e-004
8.900000e+000	6.117094e-004
9.000000e+000	7.912692e-004
9.100000e+000	1.014166e-003
9.200000e+000	1.288266e-003
9.300000e+000	1.622251e-003
9.400000e+000	2.025579e-003
9.500000e+000	2.508411e-003
9.600000e+000	3.081521e-003
9.700000e+000	3.756171e-003
9.800000e+000	4.543963e-003
9.900000e+000	5.456665e-003
1.000000e+001	6.506026e-003
1.010000e+001	7.703569e-003
1.020000e+001	9.060380e-003
1.030000e+001	1.058690e-002
1.040000e+001	1.229273e-002
1.050000e+001	1.418641e-002
1.060000e+001	1.627530e-002
1.070000e+001	1.856538e-002
1.080000e+001	2.106120e-002
1.090000e+001	2.376575e-002
1.100000e+001	2.668045e-002
1.110000e+001	2.980517e-002
1.120000e+001	3.313820e-002
1.130000e+001	3.667641e-002
1.140000e+001	4.041528e-002
1.150000e+001	4.434907e-002
1.160000e+001	4.847096e-002
1.170000e+001	5.277323e-002
1.180000e+001	5.724741e-002
1.190000e+001	6.188447e-002
1.200000e+001	6.667502e-002
1.210000e+001	7.160942e-002
1.220000e+001	7.667802e-002
1.230000e+001	8.187121e-002
1.240000e+001	8.717959e-002
1.250000e+001	9.259408e-002
1.260000e+001	9.810598e-002
1.270000e+001	1.037070e-001
1.280000e+001	1.093894e-001
1.290000e+001	1.151459e-001
1.300000e+001	1.209698e-001
1.310000e+001	1.268548e-001
1.320000e+001	1.327952e-001
1.330000e+001	1.387858e-001
1.340000e+001	1.448216e-001
1.350000e+001	1.508984e-001
1.360000e+001	1.570119e-001
1.370000e+001	1.631586e-001
1.380000e+001	1.693349e-001
1.390000e+001	1.755377e-001
1.400000e+001	1.817639e-001
1.410000e+001	1.880109e-001
1.420000e+001	1.942758e-001
1.430000e+001	2.005562e-001
1.440000e+001	2.068496e-001
1.450000e+001	2.131537e-001
1.460000e+001	2.194659e-001
1.470000e+001	2.257838e-001
1.480000e+001	2.321052e-001
1.490000e+001	2.384272e-001
1.500000e+001	2.447473e-001
1.510000e+001	2.510625e-001
1.520000e+001	2.573697e-001
1.530000e+001	2.636653e-001
1.540000e+001	2.699456e-001
1.550000e+001	2.762061e-001
1.560000e+001	2.824420e-001
1.570000e+001	2.886479e-001
1.580000e+001	2.948177e-001
1.590000e+001	3.009446e-001
1.600000e+001	3.070210e-001
1.610000e+001	3.130385e-001
1.620000e+001	3.189881e-001
1.630000e+001	3.248598e-001
1.640000e+001	3.306429e-001
1.650000e+001	3.363263e-001
1.660000e+001	3.418980e-001
1.670000e+001	3.473456e-001
1.680000e+001	3.526567e-001
