0.00000	0.01
0.00056	0.00
0.00111	0.01
0.00167	0.00
0.00222	0.00
0.00278	0.01
0.00333	0.01
0.00389	0.01
0.00444	0.00
0.00500	0.01
0.00556	0.01
0.00611	0.01
0.00667	0.01
0.00722	0.01
0.00778	0.01
0.00833	0.00
0.00889	0.01
0.00944	0.01
0.01000	0.00
0.01056	0.01
0.01111	0.02
0.01167	0.01
0.01222	0.01
0.01278	0.01
0.01333	0.01
0.01389	0.01
0.01444	0.01
0.01500	16.30
0.01556	144.21
0.01611	350.97
0.01667	565.21
0.01722	610.66
0.01778	547.78
0.01833	427.98
0.01889	333.98
0.01944	279.60
0.02000	184.21
0.02056	163.26
0.02111	115.88
0.02167	118.46
0.02222	90.18
0.02278	58.42
0.02333	59.27
0.02389	48.95
0.02444	45.55
0.02500	36.05
0.02556	31.80
0.02611	25.77
0.02667	27.44
0.02722	26.60
0.02778	24.92
0.02833	21.46
0.02889	22.35
0.02944	18.88
0.03000	20.60
0.03056	18.01
0.03111	14.59
0.03167	12.89
0.03222	13.76
0.03278	12.05
0.03333	11.19
0.03389	11.18
0.03444	9.47
0.03500	9.47
0.03556	8.59
0.03611	8.59
0.03667	7.74
0.03722	8.61
0.03778	6.88
0.03833	6.87
0.03889	6.89
0.03944	6.03
0.04000	5.17
0.04056	6.04
0.04111	5.15
0.04167	4.31
0.04222	5.16
0.04278	4.31
0.04333	4.31
0.04389	4.30
0.04444	4.30
0.04500	3.45
0.04556	3.45
0.04611	3.44
0.04667	3.44
0.04722	3.45
0.04778	2.59
0.04833	2.59
0.04889	2.59
0.04944	1.72
0.05000	2.59
0.05056	2.59
0.05111	2.59
0.05167	1.74
0.05222	1.73
0.05278	1.73
0.05333	1.73
0.05389	1.73
0.05444	1.73
0.05500	1.73
0.05556	1.74
0.05611	1.73
0.05667	1.72
0.05722	0.88
0.05778	1.73
0.05833	0.87
0.05889	0.88
0.05944	0.87
0.06000	0.88
0.06056	0.87
0.06111	0.87
0.06167	0.87
0.06222	0.87
0.06278	0.87
0.06333	0.88
0.06389	0.87
0.06444	0.88
0.06500	0.87
0.06556	0.87
0.06611	0.87
0.06667	0.87
0.06722	0.87
0.06778	0.87
0.06833	0.88
0.06889	0.87
0.06944	0.87
0.07000	0.87
0.07056	0.87
0.07111	0.87
0.07167	0.88
0.07222	0.87
0.07278	0.88
0.07333	0.87
0.07389	0.88
0.07444	0.87
0.07500	0.87
0.07556	0.87
0.07611	0.87
0.07667	0.88
0.07722	0.87
0.07778	0.88
0.07833	0.88
0.07889	0.88
0.07944	0.87
0.08000	0.87
0.08056	0.87
0.08111	0.87
0.08167	0.87
0.08222	0.88
0.08278	0.87
0.08333	0.87
0.08389	0.87
0.08444	0.87
0.08500	0.88
0.08556	0.87
0.08611	0.87
0.08667	0.87
0.08722	0.88
0.08778	0.87
0.08833	0.87
0.08889	0.88
0.08944	0.88
0.09000	0.87
0.09056	0.88
0.09111	0.01
0.09167	0.88
0.09222	0.87
0.09278	0.87
0.09333	0.02
0.09389	0.02
0.09444	0.01
0.09500	0.01
0.09556	0.02
0.09611	0.02
0.09667	0.01
0.09722	0.02
0.09778	0.01
0.09833	0.01
0.09889	0.01
0.09944	0.01
0.10000	0.02
0.10056	0.01
0.10111	0.02
0.10167	0.02
0.10222	0.01
0.10278	0.02
0.10333	0.01
0.10389	0.02
0.10444	0.02
0.10500	0.02
0.10556	0.01
0.10611	0.01
0.10667	0.01
0.10722	0.01
0.10778	0.01
0.10833	0.02
0.10889	0.02
0.10944	0.01
0.11000	0.01
0.11056	0.01
0.11111	0.01
0.11167	0.02
0.11222	0.01
0.11278	0.02
0.11333	0.02
0.11389	0.01
0.11444	0.01
0.11500	0.02
0.11556	0.02
0.11611	0.02
0.11667	0.01
0.11722	0.01
0.11778	0.02
0.11833	0.01
0.11889	0.02
0.11944	0.01
0.12000	0.02
0.12056	0.01
0.12111	0.02
0.12167	0.02
0.12222	0.01
0.12278	0.01
0.12333	0.01
0.12389	0.01
0.12444	0.01
0.12500	0.01
0.12556	0.02
0.12611	0.02
0.12667	0.01
0.12722	0.02
0.12778	0.02
0.12833	0.01
0.12889	0.01
0.12944	0.02
0.13000	0.02
0.13056	0.01
0.13111	0.02
0.13167	0.02
0.13222	0.02
0.13278	0.01
