0.00000	0.01	1
0.00056	0.01	1
0.00111	0.01	1
0.00167	0.01	1
0.00222	0.01	1
0.00278	0.02	1
0.00333	0.01	1
0.00389	0.01	1
0.00444	0.01	1
0.00500	0.01	1
0.00556	0.01	1
0.00611	0.00	1
0.00667	0.01	1
0.00722	0.01	1
0.00778	0.01	1
0.00833	0.02	1
0.00889	0.01	1
0.00944	0.01	1
0.01000	0.01	1
0.01056	0.02	1
0.01111	0.02	1
0.01167	0.01	1
0.01222	0.01	1
0.01278	0.01	1
0.01333	0.02	1
0.01389	0.01	1
0.01444	0.01	1
0.01500	0.00	1
0.01556	0.02	1
0.01611	0.02	1
0.01667	0.01	1
0.01722	0.02	1
0.01778	0.01	1
0.01833	0.00	1
0.01889	0.01	1
0.01944	0.01	1
0.02000	0.01	1
0.02056	0.01	1
0.02111	0.01	1
0.02167	0.01	1
0.02222	0.01	1
0.02278	0.01	1
0.02333	0.01	1
0.02389	0.01	1
0.02444	0.01	1
0.02500	0.02	1
0.02556	0.01	1
0.02611	0.01	1
0.02667	0.01	1
0.02722	0.01	1
0.02778	0.00	1
0.02833	0.01	1
0.02889	0.01	1
0.02944	0.00	1
0.03000	0.00	1
0.03056	0.01	1
0.03111	0.01	1
0.03167	0.01	1
0.03222	0.02	1
0.03278	0.01	1
0.03333	0.02	1
0.03389	0.02	1
0.03444	0.02	1
0.03500	0.01	1
0.03556	0.01	1
0.03611	0.00	1
0.03667	0.01	1
0.03722	0.01	1
0.03778	0.00	1
0.03833	0.01	1
0.03889	0.01	1
0.03944	0.01	1
0.04000	0.01	1
0.04056	0.01	1
0.04111	0.01	1
0.04167	0.00	1
0.04222	0.01	1
0.04278	0.00	1
0.04333	0.02	1
0.04389	0.01	1
0.04444	0.01	1
0.04500	0.01	1
0.04556	0.01	1
0.04611	0.00	1
0.04667	0.01	1
0.04722	0.01	1
0.04778	0.02	1
0.04833	0.02	1
0.04889	0.01	1
0.04944	0.01	1
0.05000	0.00	1
0.05056	0.01	1
0.05111	0.01	1
0.05167	0.00	1
0.05222	0.02	1
0.05278	0.01	1
0.05333	0.00	1
0.05389	0.01	1
0.05444	0.01	1
0.05500	0.01	1
0.05556	0.00	1
0.05611	0.01	1
0.05667	0.02	1
0.05722	0.00	1
0.05778	0.01	1
0.05833	0.02	1
0.05889	0.00	1
0.05944	0.00	1
0.06000	0.01	1
0.06056	0.01	1
0.06111	0.01	1
0.06167	0.02	1
0.06222	0.00	1
0.06278	0.01	1
0.06333	0.01	1
0.06389	0.00	1
0.06444	0.00	1
0.06500	0.01	1
0.06556	0.00	1
0.06611	0.00	1
0.06667	0.01	1
0.06722	0.01	1
0.06778	0.02	1
0.06833	0.01	1
0.06889	0.01	1
0.06944	0.01	1
0.07000	0.02	1
0.07056	0.01	1
0.07111	0.00	1
0.07167	0.00	1
0.07222	0.01	1
0.07278	0.00	1
0.07333	0.01	1
0.07389	0.02	1
0.07444	0.02	1
0.07500	0.01	1
0.07556	0.01	1
0.07611	0.01	1
0.07667	0.86	1
0.07722	4.28	1
0.07778	8.54	1
0.07833	18.82	1
0.07889	28.25	1
0.07944	41.86	1
0.08000	59.06	1
0.08056	65.76	1
0.08111	75.14	1
0.08167	85.43	1
0.08222	88.97	1
0.08278	91.56	1
0.08333	94.10	1
0.08389	94.88	1
0.08444	92.39	1
0.08500	90.70	1
0.08556	89.80	1
0.08611	85.41	1
0.08667	81.99	1
0.08722	77.74	1
0.08778	71.76	1
0.08833	70.02	1
0.08889	67.58	1
0.08944	56.39	1
0.09000	56.48	1
0.09056	50.41	1
0.09111	47.84	1
0.09167	43.62	1
0.09222	40.22	1
0.09278	35.96	1
0.09333	32.49	1
0.09389	30.76	1
0.09444	28.19	1
0.09500	24.82	1
0.09556	23.96	1
0.09611	21.36	1
0.09667	20.53	1
0.09722	18.82	1
0.09778	17.10	1
0.09833	15.38	1
0.09889	13.69	1
0.09944	12.83	1
0.10000	11.95	1
0.10056	11.13	1
0.10111	10.28	1
0.10167	9.42	1
0.10222	8.55	1
0.10278	8.55	1
0.10333	8.57	1
0.10389	7.72	1
0.10444	6.84	1
0.10500	6.86	1
0.10556	5.99	1
0.10611	6.00	1
0.10667	5.13	1
0.10722	5.14	1
0.10778	4.27	1
0.10833	4.29	1
0.10889	4.28	1
0.10944	3.43	1
0.11000	3.42	1
0.11056	3.43	1
0.11111	3.43	1
0.11167	3.43	1
0.11222	3.42	1
0.11278	2.57	1
0.11333	2.58	1
0.11389	1.72	1
