0.00E+00	0.00E+00	1.00E+00
1.00E-01	0.00E+00	1.00E+00
2.00E-01	0.00E+00	1.00E+00
3.00E-01	0.00E+00	1.00E+00
4.00E-01	0.00E+00	1.00E+00
5.00E-01	0.00E+00	1.00E+00
6.00E-01	0.00E+00	1.00E+00
7.00E-01	0.00E+00	1.00E+00
8.00E-01	0.00E+00	1.00E+00
9.00E-01	0.00E+00	1.00E+00
1.00E+00	9.04E-26	1.00E+00
1.10E+00	6.93E-10	1.00E+00
1.20E+00	2.28E-05	1.00E+00
1.30E+00	1.34E-03	1.00E+00
1.40E+00	1.09E-02	1.00E+00
1.50E+00	3.93E-02	1.00E+00
1.60E+00	9.30E-02	1.00E+00
1.70E+00	1.70E-01	1.00E+00
1.80E+00	2.64E-01	1.00E+00
1.90E+00	3.63E-01	1.00E+00
2.00E+00	4.60E-01	1.00E+00
2.10E+00	5.48E-01	1.00E+00
2.20E+00	6.24E-01	1.00E+00
2.30E+00	6.87E-01	1.00E+00
2.40E+00	7.38E-01	1.00E+00
2.50E+00	7.77E-01	1.00E+00
2.60E+00	8.08E-01	1.00E+00
2.70E+00	8.31E-01	1.00E+00
2.80E+00	8.50E-01	1.00E+00
2.90E+00	8.64E-01	1.00E+00
3.00E+00	8.75E-01	1.00E+00
3.10E+00	8.84E-01	1.00E+00
3.20E+00	8.92E-01	1.00E+00
3.30E+00	8.98E-01	1.00E+00
3.40E+00	9.04E-01	1.00E+00
3.50E+00	9.09E-01	1.00E+00
3.60E+00	9.13E-01	1.00E+00
3.70E+00	9.18E-01	1.00E+00
3.80E+00	9.22E-01	1.00E+00
3.90E+00	9.25E-01	1.00E+00
4.00E+00	9.29E-01	1.00E+00
4.10E+00	9.32E-01	1.00E+00
4.20E+00	9.35E-01	1.00E+00
4.30E+00	9.37E-01	1.00E+00
4.40E+00	9.31E-01	1.00E+00
4.50E+00	9.05E-01	1.00E+00
4.60E+00	8.54E-01	1.00E+00
4.70E+00	7.79E-01	1.00E+00
4.80E+00	6.89E-01	1.00E+00
4.90E+00	5.91E-01	1.00E+00
5.00E+00	4.97E-01	1.00E+00
5.10E+00	4.11E-01	1.00E+00
5.20E+00	3.37E-01	1.00E+00
5.30E+00	2.76E-01	1.00E+00
5.40E+00	2.28E-01	1.00E+00
5.50E+00	1.90E-01	1.00E+00
5.60E+00	1.61E-01	1.00E+00
5.70E+00	1.39E-01	1.00E+00
5.80E+00	1.23E-01	1.00E+00
5.90E+00	1.10E-01	1.00E+00
6.00E+00	1.01E-01	1.00E+00
6.10E+00	9.31E-02	1.00E+00
6.20E+00	8.70E-02	1.00E+00
6.30E+00	8.19E-02	1.00E+00
6.40E+00	7.76E-02	1.00E+00
6.50E+00	7.38E-02	1.00E+00
6.60E+00	7.05E-02	1.00E+00
6.70E+00	6.74E-02	1.00E+00
6.80E+00	6.45E-02	1.00E+00
6.90E+00	6.19E-02	1.00E+00
7.00E+00	5.93E-02	1.00E+00
7.10E+00	5.69E-02	1.00E+00
7.20E+00	5.47E-02	1.00E+00
7.30E+00	5.25E-02	1.00E+00
7.40E+00	5.04E-02	1.00E+00
7.50E+00	4.84E-02	1.00E+00
7.60E+00	4.65E-02	1.00E+00
7.70E+00	4.47E-02	1.00E+00
7.80E+00	4.29E-02	1.00E+00
7.90E+00	4.12E-02	1.00E+00
8.00E+00	3.96E-02	1.00E+00
8.10E+00	3.80E-02	1.00E+00
8.20E+00	3.65E-02	1.00E+00
8.30E+00	3.51E-02	1.00E+00
8.40E+00	3.37E-02	1.00E+00
8.50E+00	3.23E-02	1.00E+00
8.60E+00	3.11E-02	1.00E+00
8.70E+00	2.98E-02	1.00E+00
8.80E+00	2.87E-02	1.00E+00
8.90E+00	2.75E-02	1.00E+00
9.00E+00	2.64E-02	1.00E+00
9.10E+00	2.54E-02	1.00E+00
9.20E+00	2.44E-02	1.00E+00
9.30E+00	2.34E-02	1.00E+00
9.40E+00	2.25E-02	1.00E+00
9.50E+00	2.16E-02	1.00E+00
9.60E+00	2.07E-02	1.00E+00
9.70E+00	1.99E-02	1.00E+00
9.80E+00	1.91E-02	1.00E+00
9.90E+00	1.84E-02	1.00E+00
1.00E+01	1.77E-02	1.00E+00
