0.00E+00	0.00E+00	1.00E+00
1.00E-01	0.00E+00	1.00E+00
2.00E-01	0.00E+00	1.00E+00
3.00E-01	0.00E+00	1.00E+00
4.00E-01	0.00E+00	1.00E+00
5.00E-01	0.00E+00	1.00E+00
6.00E-01	0.00E+00	1.00E+00
7.00E-01	0.00E+00	1.00E+00
8.00E-01	0.00E+00	1.00E+00
9.00E-01	0.00E+00	1.00E+00
1.00E+00	2.10E-24	1.00E+00
1.10E+00	7.00E-09	1.00E+00
1.20E+00	9.81E-05	1.00E+00
1.30E+00	3.39E-03	1.00E+00
1.40E+00	2.05E-02	1.00E+00
1.50E+00	6.19E-02	1.00E+00
1.60E+00	1.30E-01	1.00E+00
1.70E+00	2.19E-01	1.00E+00
1.80E+00	3.18E-01	1.00E+00
1.90E+00	4.19E-01	1.00E+00
2.00E+00	5.12E-01	1.00E+00
2.10E+00	5.94E-01	1.00E+00
2.20E+00	6.63E-01	1.00E+00
2.30E+00	7.18E-01	1.00E+00
2.40E+00	7.62E-01	1.00E+00
2.50E+00	7.96E-01	1.00E+00
2.60E+00	8.23E-01	1.00E+00
2.70E+00	8.43E-01	1.00E+00
2.80E+00	8.59E-01	1.00E+00
2.90E+00	8.71E-01	1.00E+00
3.00E+00	8.81E-01	1.00E+00
3.10E+00	8.89E-01	1.00E+00
3.20E+00	8.95E-01	1.00E+00
3.30E+00	9.01E-01	1.00E+00
3.40E+00	9.07E-01	1.00E+00
3.50E+00	9.11E-01	1.00E+00
3.60E+00	9.16E-01	1.00E+00
3.70E+00	9.20E-01	1.00E+00
3.80E+00	9.24E-01	1.00E+00
3.90E+00	9.27E-01	1.00E+00
4.00E+00	9.31E-01	1.00E+00
4.10E+00	9.34E-01	1.00E+00
4.20E+00	9.37E-01	1.00E+00
4.30E+00	9.37E-01	1.00E+00
4.40E+00	9.23E-01	1.00E+00
4.50E+00	8.84E-01	1.00E+00
4.60E+00	8.19E-01	1.00E+00
4.70E+00	7.33E-01	1.00E+00
4.80E+00	6.35E-01	1.00E+00
4.90E+00	5.37E-01	1.00E+00
5.00E+00	4.46E-01	1.00E+00
5.10E+00	3.66E-01	1.00E+00
5.20E+00	3.00E-01	1.00E+00
5.30E+00	2.46E-01	1.00E+00
5.40E+00	2.04E-01	1.00E+00
5.50E+00	1.72E-01	1.00E+00
5.60E+00	1.47E-01	1.00E+00
5.70E+00	1.29E-01	1.00E+00
5.80E+00	1.15E-01	1.00E+00
5.90E+00	1.04E-01	1.00E+00
6.00E+00	9.59E-02	1.00E+00
6.10E+00	8.93E-02	1.00E+00
6.20E+00	8.39E-02	1.00E+00
6.30E+00	7.93E-02	1.00E+00
6.40E+00	7.54E-02	1.00E+00
6.50E+00	7.19E-02	1.00E+00
6.60E+00	6.87E-02	1.00E+00
6.70E+00	6.57E-02	1.00E+00
6.80E+00	6.30E-02	1.00E+00
6.90E+00	6.04E-02	1.00E+00
7.00E+00	5.80E-02	1.00E+00
7.10E+00	5.57E-02	1.00E+00
7.20E+00	5.34E-02	1.00E+00
7.30E+00	5.13E-02	1.00E+00
7.40E+00	4.93E-02	1.00E+00
7.50E+00	4.73E-02	1.00E+00
7.60E+00	4.54E-02	1.00E+00
7.70E+00	4.37E-02	1.00E+00
7.80E+00	4.19E-02	1.00E+00
7.90E+00	4.03E-02	1.00E+00
8.00E+00	3.87E-02	1.00E+00
8.10E+00	3.71E-02	1.00E+00
8.20E+00	3.57E-02	1.00E+00
8.30E+00	3.43E-02	1.00E+00
8.40E+00	3.29E-02	1.00E+00
8.50E+00	3.16E-02	1.00E+00
8.60E+00	3.04E-02	1.00E+00
8.70E+00	2.92E-02	1.00E+00
8.80E+00	2.80E-02	1.00E+00
8.90E+00	2.69E-02	1.00E+00
9.00E+00	2.58E-02	1.00E+00
9.10E+00	2.48E-02	1.00E+00
9.20E+00	2.38E-02	1.00E+00
9.30E+00	2.29E-02	1.00E+00
9.40E+00	2.20E-02	1.00E+00
9.50E+00	2.11E-02	1.00E+00
9.60E+00	2.03E-02	1.00E+00
9.70E+00	1.95E-02	1.00E+00
9.80E+00	1.87E-02	1.00E+00
9.90E+00	1.80E-02	1.00E+00
1.00E+01	1.73E-02	1.00E+00
		
		
