RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	7.000000e-001	2.000000e-001	1.000000e-001	4.000000e-001	4.000000e-003	9.000000e-005	6.380000e-006	3.753027e+000
1.000000e+000	1.000000e+000	1.215353e+000	2.905277e-001	1.452638e-001	7.465403e-002	6.671158e-003	1.933600e-003	6.380000e-006	2.337169e+000
2.000000e+000	1.000000e+000	1.001447e+000	7.740709e-001	3.870355e-001	9.470730e-001	3.369280e-003	1.022518e-003	6.380000e-006	5.855374e+000
3.000000e+000	1.000000e+000	8.113897e-001	5.124383e-001	2.562191e-001	9.338262e-001	2.308666e-003	5.953888e-003	6.380000e-006	6.520159e+000
4.000000e+000	1.000000e+000	9.572682e-001	1.021726e-001	5.108631e-002	1.622948e-001	2.199459e-003	2.472030e-003	6.380000e-006	3.649311e+000
5.000000e+000	1.000000e+000	8.149926e-001	4.880005e-001	2.440002e-001	3.058213e-001	6.357165e-003	2.083025e-003	6.380000e-006	3.883048e+000
6.000000e+000	1.000000e+000	3.165829e-001	7.644016e-001	3.822008e-001	2.712789e-001	1.672236e-003	4.427907e-003	6.380000e-006	6.614974e+000
7.000000e+000	1.000000e+000	1.073296e+000	5.672196e-002	2.836098e-002	6.383147e-001	2.577856e-003	1.469101e-003	6.380000e-006	3.652467e+000
8.000000e+000	1.000000e+000	1.178849e+000	2.349831e-001	1.174916e-001	3.549966e-001	1.319735e-004	1.671264e-003	6.380000e-006	2.026361e+000
9.000000e+000	1.000000e+000	1.405508e+000	5.954675e-001	2.977338e-001	5.679527e-001	2.584873e-003	7.006043e-004	6.380000e-006	4.360072e+000
1.000000e+001	1.000000e+000	5.035568e-001	5.938199e-001	2.969099e-001	6.443277e-001	3.660655e-003	4.575731e-003	6.380000e-006	6.764219e+000
1.100000e+001	1.000000e+000	1.283541e+000	1.180939e-001	5.904696e-002	9.400413e-001	3.599243e-003	6.230388e-004	6.380000e-006	3.485731e+000
1.200000e+001	1.000000e+000	3.239510e-001	5.607253e-001	2.803626e-001	2.322431e-002	3.473385e-003	2.907411e-003	6.380000e-006	3.290591e+000
1.300000e+001	1.000000e+000	8.578303e-001	8.917681e-002	4.458841e-002	9.269884e-001	5.139650e-003	5.456510e-003	6.380000e-006	2.218058e+000
1.400000e+001	1.000000e+000	8.490808e-001	1.146369e-001	5.731846e-002	4.755501e-001	4.314846e-003	4.340280e-003	6.380000e-006	1.215118e+000
1.500000e+001	1.000000e+000	8.962204e-001	2.288643e-001	1.144322e-001	2.374975e-001	4.225501e-004	5.699997e-003	6.380000e-006	1.351302e+000
1.600000e+001	1.000000e+000	4.238375e-001	2.836585e-001	1.418293e-001	1.404353e-001	6.123696e-003	5.904952e-003	6.380000e-006	2.714865e+000
1.700000e+001	1.000000e+000	6.815936e-001	5.040659e-002	2.520330e-002	1.203135e-001	1.853791e-003	1.654782e-003	6.380000e-006	4.570519e+000
1.800000e+001	1.000000e+000	1.196847e+000	4.150447e-001	2.075224e-001	4.147976e-001	4.858810e-003	3.897419e-003	6.380000e-006	3.628507e+000
1.900000e+001	1.000000e+000	4.002240e-001	5.980120e-001	2.990060e-001	5.887593e-001	4.119555e-003	9.593513e-004	6.380000e-006	5.429386e+000
2.000000e+001	1.000000e+000	8.015048e-001	6.662542e-001	3.331271e-001	8.478172e-001	3.729258e-003	4.279598e-003	6.380000e-006	6.762103e+000
2.100000e+001	1.000000e+000	7.568487e-001	3.991626e-001	1.995813e-001	5.065047e-001	1.391184e-003	5.802008e-003	6.380000e-006	4.257094e+000
2.200000e+001	1.000000e+000	2.580310e-001	1.319469e-001	6.597344e-002	3.813992e-001	1.769434e-003	2.678043e-003	6.380000e-006	1.482233e+000
2.300000e+001	1.000000e+000	4.053485e-001	2.639675e-001	1.319838e-001	8.708770e-001	5.883225e-003	4.725618e-003	6.380000e-006	4.562344e+000
2.400000e+001	1.000000e+000	1.381713e+000	4.892801e-001	2.446400e-001	9.733925e-001	5.080629e-003	5.982032e-003	6.380000e-006	6.112455e+000
2.500000e+001	1.000000e+000	5.772345e-001	6.643281e-001	3.321640e-001	6.856359e-001	4.440979e-004	4.562934e-003	6.380000e-006	6.253865e+000
2.600000e+001	1.000000e+000	3.469121e-001	2.889903e-001	1.444952e-001	6.180434e-001	2.442110e-003	5.099493e-003	6.380000e-006	3.800183e+000
2.700000e+001	1.000000e+000	9.959571e-001	3.596100e-001	1.798050e-001	1.628801e-001	3.506810e-003	5.116277e-003	6.380000e-006	1.825647e+000
2.800000e+001	1.000000e+000	7.328588e-001	6.888863e-001	3.444432e-001	2.652795e-002	3.216923e-004	2.668685e-003	6.380000e-006	3.286150e+000
2.900000e+001	1.000000e+000	9.686033e-001	6.109052e-001	3.054526e-001	5.163706e-001	6.008680e-003	2.616257e-003	6.380000e-006	5.625576e+000
3.000000e+001	1.000000e+000	8.967603e-001	6.501821e-001	3.250911e-001	6.839428e-001	2.819450e-004	5.245075e-003	6.380000e-006	5.791768e+000
