RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	6.000000e-001	5.000000e-001	3.000000e-001	0.000000e+000	5.000000e-005	0.000000e+000	6.380000e-006	1.505275e+000
1.000000e+000	1.000000e+000	5.737862e-001	7.670688e-001	1.673563e-001	0.000000e+000	1.583978e-004	0.000000e+000	6.380000e-006	2.320481e+000
2.000000e+000	1.000000e+000	4.565629e-001	5.315485e-001	2.454860e-001	0.000000e+000	2.240835e-005	0.000000e+000	6.380000e-006	1.501955e+000
3.000000e+000	1.000000e+000	3.352277e-001	7.625769e-001	2.404469e-001	0.000000e+000	1.934313e-004	0.000000e+000	6.380000e-006	2.629205e+000
4.000000e+000	1.000000e+000	4.630805e-001	5.316090e-001	4.672473e-001	0.000000e+000	1.985373e-004	0.000000e+000	6.380000e-006	1.041646e+000
5.000000e+000	1.000000e+000	6.660112e-001	3.877164e-001	4.408612e-002	0.000000e+000	6.951318e-005	0.000000e+000	6.380000e-006	2.973908e+000
6.000000e+000	1.000000e+000	3.230665e-001	7.356246e-001	1.795797e-001	0.000000e+000	9.988353e-005	0.000000e+000	6.380000e-006	1.920700e+000
7.000000e+000	1.000000e+000	6.672005e-001	1.627754e-001	1.265230e-001	0.000000e+000	6.677379e-005	0.000000e+000	6.380000e-006	4.993558e+000
8.000000e+000	1.000000e+000	7.900376e-001	2.847427e-001	3.391652e-001	0.000000e+000	1.909817e-004	0.000000e+000	6.380000e-006	3.019049e+000
9.000000e+000	1.000000e+000	4.938891e-001	1.062738e-001	3.209841e-001	0.000000e+000	5.628201e-005	0.000000e+000	6.380000e-006	5.543042e+000
1.000000e+001	1.000000e+000	8.023689e-001	2.941377e-001	1.308556e-001	0.000000e+000	1.331545e-005	0.000000e+000	6.380000e-006	4.225584e+000
1.100000e+001	1.000000e+000	4.787851e-001	3.578557e-001	6.649351e-002	0.000000e+000	1.861897e-004	0.000000e+000	6.380000e-006	2.987155e+000
1.200000e+001	1.000000e+000	7.818320e-001	2.634537e-001	2.659114e-001	0.000000e+000	1.170818e-004	0.000000e+000	6.380000e-006	3.698153e+000
1.300000e+001	1.000000e+000	8.097805e-001	5.485145e-001	4.184115e-001	0.000000e+000	1.477677e-004	0.000000e+000	6.380000e-006	8.344316e-001
1.400000e+001	1.000000e+000	6.107861e-001	1.635543e-001	4.703235e-001	0.000000e+000	2.944531e-005	0.000000e+000	6.380000e-006	5.214379e+000
1.500000e+001	1.000000e+000	2.762775e-001	4.385956e-001	3.436739e-001	0.000000e+000	1.041406e-004	0.000000e+000	6.380000e-006	1.875015e+000
1.600000e+001	1.000000e+000	2.106863e-001	6.136988e-001	4.555409e-001	0.000000e+000	1.061444e-004	0.000000e+000	6.380000e-006	8.082099e-001
1.700000e+001	1.000000e+000	2.417886e-001	4.495050e-001	3.117703e-001	0.000000e+000	1.859877e-004	0.000000e+000	6.380000e-006	1.231208e+000
1.800000e+001	1.000000e+000	7.783346e-001	4.291768e-001	2.724215e-001	0.000000e+000	2.637469e-005	0.000000e+000	6.380000e-006	2.649181e+000
1.900000e+001	1.000000e+000	2.472160e-001	2.669400e-001	1.225998e-001	0.000000e+000	1.904840e-004	0.000000e+000	6.380000e-006	3.496083e+000
2.000000e+001	1.000000e+000	3.377462e-001	7.888926e-001	1.626569e-001	0.000000e+000	1.761806e-004	0.000000e+000	6.380000e-006	2.685072e+000
2.100000e+001	1.000000e+000	3.054023e-001	2.846428e-001	1.445481e-001	0.000000e+000	8.038675e-005	0.000000e+000	6.380000e-006	3.787821e+000
2.200000e+001	1.000000e+000	2.004337e-001	6.367636e-001	3.499023e-001	0.000000e+000	3.117128e-005	0.000000e+000	6.380000e-006	8.783109e-001
2.300000e+001	1.000000e+000	7.191878e-001	3.862205e-001	8.546904e-002	0.000000e+000	1.024780e-004	0.000000e+000	6.380000e-006	2.653510e+000
2.400000e+001	1.000000e+000	6.703354e-001	6.114779e-001	2.964566e-001	0.000000e+000	4.011298e-005	0.000000e+000	6.380000e-006	4.483236e-001
2.500000e+001	1.000000e+000	5.701568e-001	5.989513e-001	4.126194e-001	0.000000e+000	1.110957e-004	0.000000e+000	6.380000e-006	6.934678e-001
2.600000e+001	1.000000e+000	8.770240e-001	2.383160e-001	4.838037e-001	0.000000e+000	9.138559e-005	0.000000e+000	6.380000e-006	4.166266e+000
2.700000e+001	1.000000e+000	5.724401e-001	1.312475e-001	1.333366e-001	0.000000e+000	1.052888e-004	0.000000e+000	6.380000e-006	5.104735e+000
2.800000e+001	1.000000e+000	5.563329e-001	3.626055e-001	8.740059e-002	0.000000e+000	3.075988e-005	0.000000e+000	6.380000e-006	3.395935e+000
2.900000e+001	1.000000e+000	8.721860e-001	2.997030e-001	4.360906e-001	0.000000e+000	1.595772e-004	0.000000e+000	6.380000e-006	3.064258e+000
3.000000e+001	1.000000e+000	9.272077e-001	7.979003e-001	2.969963e-001	0.000000e+000	1.478283e-004	0.000000e+000	6.380000e-006	2.503400e+000
3.100000e+001	1.000000e+000	9.784990e-001	1.434719e-001	3.824437e-001	0.000000e+000	6.513428e-005	0.000000e+000	6.380000e-006	5.189380e+000
3.200000e+001	1.000000e+000	8.552833e-001	1.791065e-001	1.804912e-001	0.000000e+000	1.396675e-004	0.000000e+000	6.380000e-006	4.452505e+000
3.300000e+001	1.000000e+000	8.797320e-001	5.299297e-001	3.100146e-001	0.000000e+000	7.054422e-005	0.000000e+000	6.380000e-006	9.363007e-001
3.400000e+001	1.000000e+000	6.002072e-001	3.889694e-001	8.566793e-002	0.000000e+000	1.719687e-004	0.000000e+000	6.380000e-006	2.487013e+000
3.500000e+001	1.000000e+000	5.279131e-001	4.106977e-001	4.274057e-001	0.000000e+000	1.847232e-005	0.000000e+000	6.380000e-006	3.025926e+000
3.600000e+001	1.000000e+000	6.091884e-001	1.272334e-001	4.382449e-001	0.000000e+000	1.118342e-004	0.000000e+000	6.380000e-006	5.146967e+000
3.700000e+001	1.000000e+000	5.492699e-001	4.713369e-001	1.559618e-001	0.000000e+000	1.240066e-004	0.000000e+000	6.380000e-006	1.342109e+000
3.800000e+001	1.000000e+000	4.789970e-001	2.378489e-001	3.785575e-001	0.000000e+000	8.188954e-005	0.000000e+000	6.380000e-006	4.243310e+000
3.900000e+001	1.000000e+000	5.560277e-001	4.868636e-001	1.794674e-001	0.000000e+000	4.738703e-005	0.000000e+000	6.380000e-006	1.691108e+000
4.000000e+001	1.000000e+000	2.786612e-001	7.005853e-001	3.573148e-002	0.000000e+000	1.189655e-004	0.000000e+000	6.380000e-006	1.735629e+000
4.100000e+001	1.000000e+000	8.919125e-001	4.812849e-001	3.287332e-001	0.000000e+000	5.120090e-005	0.000000e+000	6.380000e-006	1.714122e+000
4.200000e+001	1.000000e+000	3.113121e-001	4.458309e-001	2.058071e-001	0.000000e+000	1.104602e-004	0.000000e+000	6.380000e-006	1.710002e+000
4.300000e+001	1.000000e+000	3.822733e-001	6.386998e-001	3.444360e-001	0.000000e+000	6.146256e-005	0.000000e+000	6.380000e-006	5.696003e-001
4.400000e+001	1.000000e+000	3.045890e-001	2.394958e-001	1.537976e-001	0.000000e+000	6.402796e-005	0.000000e+000	6.380000e-006	4.337002e+000
4.500000e+001	1.000000e+000	3.646196e-001	6.450774e-001	1.612103e-001	0.000000e+000	9.157692e-005	0.000000e+000	6.380000e-006	9.805668e-001
4.600000e+001	1.000000e+000	9.478449e-001	4.577398e-001	1.728373e-001	0.000000e+000	6.444976e-005	0.000000e+000	6.380000e-006	1.849052e+000
4.700000e+001	1.000000e+000	3.522681e-001	7.344608e-001	3.305166e-001	0.000000e+000	8.975352e-005	0.000000e+000	6.380000e-006	1.750320e+000
4.800000e+001	1.000000e+000	4.304892e-001	5.822766e-001	2.667436e-001	0.000000e+000	3.924464e-005	0.000000e+000	6.380000e-006	7.241022e-001
