RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	6.000000e-001	5.000000e-001	3.000000e-001	0.000000e+000	5.000000e-005	0.000000e+000	7.300000e-007	5.909400e+000
1.000000e+000	1.000000e+000	5.737862e-001	6.717732e-001	1.673563e-001	0.000000e+000	3.907394e-003	0.000000e+000	7.300000e-007	7.715735e+000
2.000000e+000	1.000000e+000	4.565629e-001	4.698988e-001	2.454860e-001	0.000000e+000	3.358824e-004	0.000000e+000	7.300000e-007	7.318020e+000
3.000000e+000	1.000000e+000	3.352277e-001	6.679230e-001	2.404469e-001	0.000000e+000	4.827485e-003	0.000000e+000	7.300000e-007	9.480763e+000
4.000000e+000	1.000000e+000	4.630805e-001	4.699506e-001	4.672473e-001	0.000000e+000	4.961586e-003	0.000000e+000	7.300000e-007	9.092995e+000
5.000000e+000	1.000000e+000	6.660112e-001	3.466140e-001	4.408612e-002	0.000000e+000	1.573004e-003	0.000000e+000	7.300000e-007	4.499062e+000
6.000000e+000	1.000000e+000	3.230665e-001	6.448211e-001	1.795797e-001	0.000000e+000	2.370625e-003	0.000000e+000	7.300000e-007	8.652815e+000
7.000000e+000	1.000000e+000	6.672005e-001	1.538075e-001	1.265230e-001	0.000000e+000	1.501059e-003	0.000000e+000	7.300000e-007	2.700250e+000
8.000000e+000	1.000000e+000	7.900376e-001	2.583509e-001	3.391652e-001	0.000000e+000	4.763152e-003	0.000000e+000	7.300000e-007	7.372022e+000
9.000000e+000	1.000000e+000	4.938891e-001	1.053776e-001	3.209841e-001	0.000000e+000	1.225512e-003	0.000000e+000	7.300000e-007	4.339580e+000
1.000000e+001	1.000000e+000	8.023689e-001	2.664038e-001	1.308556e-001	0.000000e+000	9.707407e-005	0.000000e+000	7.300000e-007	3.299982e+000
1.100000e+001	1.000000e+000	4.787851e-001	3.210192e-001	6.649351e-002	0.000000e+000	4.637297e-003	0.000000e+000	7.300000e-007	5.509574e+000
1.200000e+001	1.000000e+000	7.818320e-001	2.401031e-001	2.659114e-001	0.000000e+000	2.822307e-003	0.000000e+000	7.300000e-007	6.306794e+000
1.300000e+001	1.000000e+000	8.097805e-001	4.844410e-001	4.184115e-001	0.000000e+000	3.628215e-003	0.000000e+000	7.300000e-007	7.653000e+000
1.400000e+001	1.000000e+000	6.107861e-001	1.544751e-001	4.703235e-001	0.000000e+000	5.206951e-004	0.000000e+000	7.300000e-007	5.190803e+000
1.500000e+001	1.000000e+000	2.762775e-001	3.902248e-001	3.436739e-001	0.000000e+000	2.482431e-003	0.000000e+000	7.300000e-007	9.219637e+000
1.600000e+001	1.000000e+000	2.106863e-001	5.403133e-001	4.555409e-001	0.000000e+000	2.535056e-003	0.000000e+000	7.300000e-007	9.847179e+000
1.700000e+001	1.000000e+000	2.417886e-001	3.995757e-001	3.117703e-001	0.000000e+000	4.631992e-003	0.000000e+000	7.300000e-007	1.082244e+001
1.800000e+001	1.000000e+000	7.783346e-001	3.821516e-001	2.724215e-001	0.000000e+000	4.400510e-004	0.000000e+000	7.300000e-007	6.447430e+000
1.900000e+001	1.000000e+000	2.472160e-001	2.430914e-001	1.225998e-001	0.000000e+000	4.750081e-003	0.000000e+000	7.300000e-007	6.799235e+000
2.000000e+001	1.000000e+000	3.377462e-001	6.904794e-001	1.626569e-001	0.000000e+000	4.374427e-003	0.000000e+000	7.300000e-007	9.105026e+000
2.100000e+001	1.000000e+000	3.054023e-001	2.582653e-001	1.445481e-001	0.000000e+000	1.858578e-003	0.000000e+000	7.300000e-007	5.791903e+000
2.200000e+001	1.000000e+000	2.004337e-001	5.600831e-001	3.499023e-001	0.000000e+000	5.660247e-004	0.000000e+000	7.300000e-007	8.730074e+000
2.300000e+001	1.000000e+000	7.191878e-001	3.453319e-001	8.546904e-002	0.000000e+000	2.438764e-003	0.000000e+000	7.300000e-007	5.107191e+000
2.400000e+001	1.000000e+000	6.703354e-001	5.384096e-001	2.964566e-001	0.000000e+000	8.008619e-004	0.000000e+000	7.300000e-007	7.308145e+000
2.500000e+001	1.000000e+000	5.701568e-001	5.276726e-001	4.126194e-001	0.000000e+000	2.665092e-003	0.000000e+000	7.300000e-007	8.085660e+000
2.600000e+001	1.000000e+000	8.770240e-001	2.185566e-001	4.838037e-001	0.000000e+000	2.147442e-003	0.000000e+000	7.300000e-007	7.354710e+000
2.700000e+001	1.000000e+000	5.724401e-001	1.267835e-001	1.333366e-001	0.000000e+000	2.512584e-003	0.000000e+000	7.300000e-007	2.654975e+000
2.800000e+001	1.000000e+000	5.563329e-001	3.250904e-001	8.740059e-002	0.000000e+000	5.552200e-004	0.000000e+000	7.300000e-007	4.948770e+000
2.900000e+001	1.000000e+000	8.721860e-001	2.711740e-001	4.360906e-001	0.000000e+000	3.938370e-003	0.000000e+000	7.300000e-007	7.641295e+000
3.000000e+001	1.000000e+000	9.272077e-001	6.982002e-001	2.969963e-001	0.000000e+000	3.629805e-003	0.000000e+000	7.300000e-007	7.075633e+000
3.100000e+001	1.000000e+000	9.784990e-001	1.372616e-001	3.824437e-001	0.000000e+000	1.458000e-003	0.000000e+000	7.300000e-007	5.586363e+000
3.200000e+001	1.000000e+000	8.552833e-001	1.678056e-001	1.804912e-001	0.000000e+000	3.415478e-003	0.000000e+000	7.300000e-007	4.166027e+000
3.300000e+001	1.000000e+000	8.797320e-001	4.685112e-001	3.100146e-001	0.000000e+000	1.600082e-003	0.000000e+000	7.300000e-007	6.988907e+000
3.400000e+001	1.000000e+000	6.002072e-001	3.476880e-001	8.566793e-002	0.000000e+000	4.263810e-003	0.000000e+000	7.300000e-007	5.678474e+000
3.500000e+001	1.000000e+000	5.279131e-001	3.663123e-001	4.274057e-001	0.000000e+000	2.325100e-004	0.000000e+000	7.300000e-007	6.633167e+000
3.600000e+001	1.000000e+000	6.091884e-001	1.233429e-001	4.382449e-001	0.000000e+000	2.684488e-003	0.000000e+000	7.300000e-007	6.845322e+000
3.700000e+001	1.000000e+000	4.789970e-001	2.181562e-001	3.785575e-001	0.000000e+000	1.898046e-003	0.000000e+000	7.300000e-007	7.434787e+000
3.800000e+001	1.000000e+000	2.786612e-001	6.147874e-001	3.573148e-002	0.000000e+000	2.871778e-003	0.000000e+000	7.300000e-007	8.307067e+000
3.900000e+001	1.000000e+000	5.284749e-001	2.191958e-001	1.932101e-001	0.000000e+000	1.746034e-003	0.000000e+000	7.300000e-007	5.341692e+000
4.000000e+001	1.000000e+000	3.113121e-001	3.964265e-001	2.058071e-001	0.000000e+000	2.648401e-003	0.000000e+000	7.300000e-007	8.391078e+000
4.100000e+001	1.000000e+000	5.014824e-001	2.718589e-001	3.127127e-001	0.000000e+000	1.034093e-003	0.000000e+000	7.300000e-007	6.951464e+000
4.200000e+001	1.000000e+000	3.459508e-001	4.226530e-001	3.382995e-002	0.000000e+000	1.228341e-003	0.000000e+000	7.300000e-007	6.118778e+000
4.300000e+001	1.000000e+000	5.884523e-001	4.515829e-001	2.174088e-001	0.000000e+000	4.483865e-003	0.000000e+000	7.300000e-007	7.714449e+000
4.400000e+001	1.000000e+000	4.283999e-001	2.048617e-001	2.120058e-001	0.000000e+000	1.679892e-003	0.000000e+000	7.300000e-007	5.533726e+000
4.500000e+001	1.000000e+000	6.293418e-001	2.719466e-001	2.604179e-001	0.000000e+000	4.674683e-003	0.000000e+000	7.300000e-007	7.192970e+000
4.600000e+001	1.000000e+000	2.085100e-001	4.323859e-001	3.452911e-001	0.000000e+000	3.924495e-003	0.000000e+000	7.300000e-007	1.096638e+001
4.700000e+001	1.000000e+000	4.486742e-001	2.870555e-001	1.566468e-001	0.000000e+000	1.364773e-003	0.000000e+000	7.300000e-007	5.863250e+000
4.800000e+001	1.000000e+000	5.069197e-001	6.994726e-001	1.210575e-001	0.000000e+000	4.997031e-003	0.000000e+000	7.300000e-007	7.987444e+000
4.900000e+001	1.000000e+000	5.000359e-001	2.192568e-001	2.180552e-001	0.000000e+000	1.432990e-003	0.000000e+000	7.300000e-007	5.629498e+000
5.000000e+001	1.000000e+000	6.336510e-001	1.518577e-001	5.111845e-002	0.000000e+000	3.601190e-003	0.000000e+000	7.300000e-007	2.411066e+000
5.100000e+001	1.000000e+000	2.382723e-001	4.660878e-001	3.680848e-001	0.000000e+000	2.717501e-004	0.000000e+000	7.300000e-007	7.918540e+000
5.200000e+001	1.000000e+000	6.582468e-001	3.509425e-001	2.550476e-001	0.000000e+000	3.625311e-003	0.000000e+000	7.300000e-007	7.279093e+000
5.300000e+001	1.000000e+000	9.426023e-001	3.202508e-001	1.494677e-001	0.000000e+000	1.446920e-004	0.000000e+000	7.300000e-007	4.433398e+000
5.400000e+001	1.000000e+000	5.191919e-001	2.029872e-001	4.227117e-001	0.000000e+000	4.117367e-003	0.000000e+000	7.300000e-007	8.303139e+000
5.500000e+001	1.000000e+000	5.315715e-001	2.123997e-001	1.701989e-002	0.000000e+000	1.269462e-003	0.000000e+000	7.300000e-007	2.076519e+000
5.600000e+001	1.000000e+000	7.449777e-001	6.295378e-001	1.263403e-001	0.000000e+000	1.507826e-003	0.000000e+000	7.300000e-007	6.765720e+000
5.700000e+001	1.000000e+000	8.706498e-001	1.838646e-001	1.014998e-001	0.000000e+000	2.578227e-003	0.000000e+000	7.300000e-007	2.835745e+000
5.800000e+001	1.000000e+000	5.771614e-001	3.471285e-001	2.461390e-001	0.000000e+000	3.449413e-003	0.000000e+000	7.300000e-007	7.428481e+000
5.900000e+001	1.000000e+000	6.798838e-001	2.780965e-001	6.505918e-002	0.000000e+000	1.601052e-003	0.000000e+000	7.300000e-007	3.845906e+000
