TIME          	MC CONC       	STS CONC      	HTS CONC      	SED CONC      	ADV dm/dt     	DISP dm/dt    	DECAY dm/dt   	SORPTION dm/dt	STORAGE dm/dt 	MC dm/dt      	STS dm/dt     	HTS dm/dt     
(hr)          	mg/L          	mg/L          	mg/L          	mg/L          	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  	(mg/L)·(m²/s)  
0.000000e+000	4.792725e-002	3.864462e-002	1.950276e-003	0.000000e+000	4.349677e-005	1.448379e-006	0.000000e+000	0.000000e+000	-2.284689e-006	4.266046e-005	-3.489776e-022	0.000000e+000
1.000000e-001	4.792725e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349677e-005	1.448379e-006	0.000000e+000	0.000000e+000	-2.284689e-006	4.266046e-005	8.026484e-021	8.313628e-022
2.000000e-001	4.792725e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349677e-005	1.448379e-006	0.000000e+000	0.000000e+000	-2.284689e-006	4.266046e-005	2.058968e-020	2.046432e-021
3.000000e-001	4.792725e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349677e-005	1.448379e-006	0.000000e+000	0.000000e+000	-2.284689e-006	4.266046e-005	1.709990e-020	2.238285e-021
4.000000e-001	4.792725e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349677e-005	1.448379e-006	0.000000e+000	0.000000e+000	-2.284689e-006	4.266046e-005	4.528333e-018	1.650575e-019
5.000000e-001	4.792725e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349677e-005	1.448379e-006	0.000000e+000	0.000000e+000	-2.284689e-006	4.266046e-005	1.092645e-015	4.185989e-017
6.000000e-001	4.792726e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349678e-005	1.448382e-006	0.000000e+000	0.000000e+000	-2.284690e-006	4.266047e-005	5.682984e-014	2.327236e-015
7.000000e-001	4.792726e-002	3.864462e-002	1.950276e-003	1.000000e+000	4.349688e-005	1.448418e-006	0.000000e+000	0.000000e+000	-2.284691e-006	4.266061e-005	1.069186e-012	4.702078e-014
8.000000e-001	4.792734e-002	3.864465e-002	1.950277e-003	1.000000e+000	4.349774e-005	1.448676e-006	0.000000e+000	0.000000e+000	-2.284702e-006	4.266171e-005	9.953555e-012	4.716360e-013
9.000000e-001	4.792779e-002	3.864484e-002	1.950280e-003	1.000000e+000	4.350199e-005	1.449765e-006	0.000000e+000	0.000000e+000	-2.284760e-006	4.266699e-005	5.592309e-011	2.861062e-012
1.000000e+000	4.792960e-002	3.864569e-002	1.950296e-003	1.000000e+000	4.351640e-005	1.452916e-006	0.000000e+000	0.000000e+000	-2.284976e-006	4.268434e-005	2.161817e-010	1.195590e-011
1.100000e+000	4.793494e-002	3.864845e-002	1.950350e-003	1.000000e+000	4.355301e-005	1.459708e-006	0.000000e+000	0.000000e+000	-2.285564e-006	4.272715e-005	6.288120e-010	3.761332e-011
1.200000e+000	4.794756e-002	3.865547e-002	1.950500e-003	1.000000e+000	4.362714e-005	1.471292e-006	0.000000e+000	0.000000e+000	-2.286843e-006	4.281159e-005	1.465568e-009	9.482360e-011
1.300000e+000	4.797241e-002	3.867026e-002	1.950841e-003	1.000000e+000	4.375235e-005	1.487567e-006	0.000000e+000	0.000000e+000	-2.289160e-006	4.295076e-005	2.864000e-009	2.003902e-010
1.400000e+000	4.801474e-002	3.869690e-002	1.951505e-003	1.000000e+000	4.393450e-005	1.506888e-006	0.000000e+000	0.000000e+000	-2.292787e-006	4.314860e-005	4.852562e-009	3.670219e-010
1.500000e+000	4.807867e-002	3.873921e-002	1.952642e-003	1.000000e+000	4.416823e-005	1.526494e-006	0.000000e+000	0.000000e+000	-2.297827e-006	4.339690e-005	7.311025e-009	5.974450e-010
1.600000e+000	4.816608e-002	3.879963e-002	1.954396e-003	1.000000e+000	4.443728e-005	1.543404e-006	0.000000e+000	0.000000e+000	-2.304163e-006	4.367652e-005	9.987123e-009	8.812942e-010
1.700000e+000	4.827601e-002	3.887859e-002	1.956869e-003	1.000000e+000	4.471835e-005	1.555306e-006	0.000000e+000	0.000000e+000	-2.311490e-006	4.396217e-005	1.255944e-008	1.196107e-009
1.800000e+000	4.840471e-002	3.897424e-002	1.960100e-003	1.000000e+000	4.498666e-005	1.561083e-006	0.000000e+000	0.000000e+000	-2.319378e-006	4.422837e-005	1.471729e-008	1.511858e-009
1.900000e+000	4.854641e-002	3.908283e-002	1.964054e-003	1.000000e+000	4.522105e-005	1.560883e-006	0.000000e+000	0.000000e+000	-2.327363e-006	4.445457e-005	1.622769e-008	1.797218e-009
