RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	7.000000e-001	4.109600e-001	2.054800e-001	5.514600e-001	4.207400e-003	9.000000e-005	6.380000e-006	7.938572e-001
1.000000e+000	1.000000e+000	1.215353e+000	2.603518e-001	1.301759e-001	7.465403e-002	4.765247e-003	1.612465e-003	6.380000e-006	2.460355e+000
2.000000e+000	1.000000e+000	1.001447e+000	5.827139e-001	2.913570e-001	9.470730e-001	2.408112e-003	8.534829e-004	6.380000e-006	3.763479e+000
3.000000e+000	1.000000e+000	8.113897e-001	4.082922e-001	2.041461e-001	9.338262e-001	1.650965e-003	4.961586e-003	6.380000e-006	3.859836e+000
4.000000e+000	1.000000e+000	9.572682e-001	1.347818e-001	6.739088e-002	1.622948e-001	1.573004e-003	2.061007e-003	6.380000e-006	3.038147e+000
5.000000e+000	1.000000e+000	8.149926e-001	3.920003e-001	1.960002e-001	3.058213e-001	4.541095e-003	1.736944e-003	6.380000e-006	1.932011e+000
6.000000e+000	1.000000e+000	3.165829e-001	5.762677e-001	2.881339e-001	2.712789e-001	1.196632e-003	3.690360e-003	6.380000e-006	3.708290e+000
7.000000e+000	1.000000e+000	1.073296e+000	1.044813e-001	5.224065e-002	6.383147e-001	1.843134e-003	1.225512e-003	6.380000e-006	3.823699e+000
8.000000e+000	1.000000e+000	1.178849e+000	2.233221e-001	1.116610e-001	3.549966e-001	9.707407e-005	1.393925e-003	6.380000e-006	4.047854e+000
9.000000e+000	1.000000e+000	1.405508e+000	4.636450e-001	2.318225e-001	5.679527e-001	1.848143e-003	5.853114e-004	6.380000e-006	2.132460e+000
1.000000e+001	1.000000e+000	5.035568e-001	4.625466e-001	2.312733e-001	6.443277e-001	2.616118e-003	3.813506e-003	6.380000e-006	4.026346e+000
1.100000e+001	1.000000e+000	1.283541e+000	1.453959e-001	7.269797e-002	9.400413e-001	2.572278e-003	5.206951e-004	6.380000e-006	3.918263e+000
1.200000e+001	1.000000e+000	3.239510e-001	4.404835e-001	2.202418e-001	2.322431e-002	2.482431e-003	2.423703e-003	6.380000e-006	1.532218e+000
1.300000e+001	1.000000e+000	8.578303e-001	1.261179e-001	6.305894e-002	9.269884e-001	3.671939e-003	4.547243e-003	6.380000e-006	2.680185e+000
1.400000e+001	1.000000e+000	8.490808e-001	1.430913e-001	7.154564e-002	4.755501e-001	3.083131e-003	3.617362e-003	6.380000e-006	2.051534e+000
1.500000e+001	1.000000e+000	8.962204e-001	2.192429e-001	1.096214e-001	2.374975e-001	3.045100e-004	4.750081e-003	6.380000e-006	2.819278e+000
1.600000e+001	1.000000e+000	4.238375e-001	2.557723e-001	1.278862e-001	1.404353e-001	4.374427e-003	4.920820e-003	6.380000e-006	1.906882e+000
1.700000e+001	1.000000e+000	6.815936e-001	1.002711e-001	5.013553e-002	1.203135e-001	1.326240e-003	1.380194e-003	6.380000e-006	3.799448e+000
1.800000e+001	1.000000e+000	1.196847e+000	3.433631e-001	1.716816e-001	4.147976e-001	3.471454e-003	3.248434e-003	6.380000e-006	2.019047e+000
1.900000e+001	1.000000e+000	4.002240e-001	4.653414e-001	2.326707e-001	5.887593e-001	2.943717e-003	8.008619e-004	6.380000e-006	2.617412e+000
2.000000e+001	1.000000e+000	8.015048e-001	5.108361e-001	2.554181e-001	8.478172e-001	2.665092e-003	3.566810e-003	6.380000e-006	4.569523e+000
2.100000e+001	1.000000e+000	7.568487e-001	3.327751e-001	1.663875e-001	5.065047e-001	9.959954e-004	4.835062e-003	6.380000e-006	2.323592e+000
2.200000e+001	1.000000e+000	2.580310e-001	1.546313e-001	7.731563e-002	3.813992e-001	1.266020e-003	2.232627e-003	6.380000e-006	2.580394e+000
2.300000e+001	1.000000e+000	4.053485e-001	2.426450e-001	1.213225e-001	8.708770e-001	4.202760e-003	3.938370e-003	6.380000e-006	2.709454e+000
