RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func	Group Number  
0.000000e+000	1.000000e+000	2.000000e-001	3.000000e-001	1.500000e-001	3.000000e-001	1.000000e-004	1.000000e-004	6.380000e-006	2.991283e+000
1.000000e+000	1.000000e+000	1.193457e+000	3.274966e-001	1.637483e-001	7.465403e-002	4.765247e-003	1.612465e-003	6.380000e-006	1.578267e+000
2.000000e+000	1.000000e+000	9.630971e-001	9.657736e-001	4.828868e-001	9.470730e-001	2.408112e-003	8.534829e-004	6.380000e-006	5.432567e+000
3.000000e+000	1.000000e+000	7.584197e-001	6.204185e-001	3.102093e-001	9.338262e-001	1.650965e-003	4.961586e-003	6.380000e-006	5.068591e+000
4.000000e+000	1.000000e+000	9.155196e-001	7.886787e-002	3.943394e-002	1.622948e-001	1.573004e-003	2.061007e-003	6.380000e-006	3.802605e+000
5.000000e+000	1.000000e+000	7.622997e-001	5.881606e-001	2.940803e-001	3.058213e-001	4.541095e-003	1.736944e-003	6.380000e-006	4.133249e+000
6.000000e+000	1.000000e+000	2.255508e-001	9.530101e-001	4.765051e-001	2.712789e-001	1.196632e-003	3.690360e-003	6.380000e-006	6.206453e+000
7.000000e+000	1.000000e+000	1.040472e+000	1.887299e-002	9.436494e-003	6.383147e-001	1.843134e-003	1.225512e-003	6.380000e-006	5.434723e+000
8.000000e+000	1.000000e+000	1.154146e+000	2.541777e-001	1.270889e-001	3.549966e-001	9.707407e-005	1.393925e-003	6.380000e-006	3.864804e+000
9.000000e+000	1.000000e+000	1.398240e+000	7.300171e-001	3.650086e-001	5.679527e-001	1.848143e-003	5.853114e-004	6.380000e-006	4.143443e+000
1.000000e+001	1.000000e+000	4.269073e-001	7.278422e-001	3.639211e-001	6.443277e-001	2.616118e-003	3.813506e-003	6.380000e-006	5.838280e+000
1.100000e+001	1.000000e+000	1.266890e+000	9.988398e-002	4.994199e-002	9.400413e-001	2.572278e-003	5.206951e-004	6.380000e-006	4.583564e+000
1.200000e+001	1.000000e+000	2.334857e-001	6.841574e-001	3.420787e-001	2.322431e-002	2.482431e-003	2.423703e-003	6.380000e-006	4.192540e+000
1.300000e+001	1.000000e+000	8.084326e-001	6.171339e-002	3.085670e-002	9.269884e-001	3.671939e-003	4.547243e-003	6.380000e-006	3.591894e+000
1.400000e+001	1.000000e+000	7.990101e-001	9.532073e-002	4.766037e-002	4.755501e-001	3.083131e-003	3.617362e-003	6.380000e-006	2.813707e+000
1.500000e+001	1.000000e+000	8.497758e-001	2.461009e-001	1.230504e-001	2.374975e-001	3.045100e-004	4.750081e-003	6.380000e-006	2.625566e+000
1.600000e+001	1.000000e+000	3.410558e-001	3.184293e-001	1.592146e-001	1.404353e-001	4.374427e-003	4.920820e-003	6.380000e-006	1.451833e+000
1.700000e+001	1.000000e+000	6.186392e-001	1.053670e-002	5.268350e-003	1.203135e-001	1.326240e-003	1.380194e-003	6.380000e-006	5.364872e+000
1.800000e+001	1.000000e+000	1.173527e+000	4.918590e-001	2.459295e-001	4.147976e-001	3.471454e-003	3.248434e-003	6.380000e-006	3.528947e+000
1.900000e+001	1.000000e+000	3.156258e-001	7.333759e-001	3.666880e-001	5.887593e-001	2.943717e-003	8.008619e-004	6.380000e-006	5.121016e+000
2.000000e+001	1.000000e+000	7.477744e-001	8.234556e-001	4.117278e-001	8.478172e-001	2.665092e-003	3.566810e-003	6.380000e-006	5.906634e+000
2.100000e+001	1.000000e+000	6.996833e-001	4.708947e-001	2.354473e-001	5.065047e-001	9.959954e-004	4.835062e-003	6.380000e-006	3.271053e+000
2.200000e+001	1.000000e+000	1.624949e-001	1.181699e-001	5.908495e-002	3.813992e-001	1.266020e-003	2.232627e-003	6.380000e-006	3.092863e+000
2.300000e+001	1.000000e+000	3.211445e-001	2.924371e-001	1.462186e-001	8.708770e-001	4.202760e-003	3.938370e-003	6.380000e-006	3.151129e+000
2.400000e+001	1.000000e+000	1.372614e+000	5.898497e-001	2.949248e-001	9.733925e-001	3.629805e-003	4.985032e-003	6.380000e-006	5.200348e+000
2.500000e+001	1.000000e+000	5.062526e-001	8.209131e-001	4.104565e-001	6.856359e-001	3.198925e-004	3.802845e-003	6.380000e-006	4.490822e+000
2.600000e+001	1.000000e+000	2.582131e-001	3.254672e-001	1.627336e-001	6.180434e-001	1.746227e-003	4.249828e-003	6.380000e-006	2.629696e+000
2.700000e+001	1.000000e+000	9.571845e-001	4.186852e-001	2.093426e-001	1.628801e-001	2.506292e-003	4.263810e-003	6.380000e-006	1.645988e+000
2.800000e+001	1.000000e+000	6.738479e-001	8.533300e-001	4.266650e-001	2.652795e-002	2.325100e-004	2.224831e-003	6.380000e-006	4.093222e+000
2.900000e+001	1.000000e+000	9.277266e-001	7.503949e-001	3.751974e-001	5.163706e-001	4.292319e-003	2.181156e-003	6.380000e-006	5.467813e+000
3.000000e+001	1.000000e+000	8.503573e-001	8.022404e-001	4.011202e-001	6.839428e-001	2.041352e-004	4.371106e-003	6.380000e-006	4.023459e+000
3.100000e+001	1.000000e+000	6.190232e-001	3.845823e-001	1.922912e-001	2.049577e-001	4.367706e-003	1.750244e-003	6.380000e-006	1.542082e+000
3.200000e+001	1.000000e+000	1.153022e+000	7.987822e-001	3.993911e-001	9.719086e-001	2.622605e-003	3.057322e-003	6.380000e-006	5.557573e+000
3.300000e+001	1.000000e+000	2.376571e-001	6.198809e-002	3.099404e-002	5.937901e-001	2.871778e-003	4.291315e-003	6.380000e-006	3.503457e+000
3.400000e+001	1.000000e+000	1.316336e+000	8.394234e-001	4.197117e-001	9.296471e-001	5.806146e-004	4.540054e-003	6.380000e-006	4.831608e+000
3.500000e+001	1.000000e+000	9.885254e-001	2.246784e-001	1.123392e-001	5.492458e-001	3.737244e-003	4.325804e-003	6.380000e-006	1.703507e+000
3.600000e+001	1.000000e+000	1.010666e+000	7.764234e-002	3.882117e-002	3.548704e-001	2.743022e-003	9.633665e-004	6.380000e-006	4.396866e+000
3.700000e+001	1.000000e+000	1.198652e+000	7.523757e-001	3.761878e-001	1.477488e-001	1.608834e-003	4.644798e-004	6.380000e-006	4.127247e+000
3.800000e+001	1.000000e+000	8.402327e-001	1.906141e-001	9.530707e-002	2.517149e-001	2.475280e-003	2.004035e-003	6.380000e-006	1.976860e+000
3.900000e+001	1.000000e+000	8.528570e-001	5.650630e-001	2.825315e-001	1.835496e-001	2.526764e-004	1.842634e-003	6.380000e-006	2.576865e+000
4.000000e+001	1.000000e+000	5.354267e-001	5.512925e-002	2.756462e-002	1.572430e-001	1.495989e-003	7.414396e-005	6.380000e-006	5.553711e+000
4.100000e+001	1.000000e+000	1.094957e+000	8.976004e-001	4.488002e-001	5.901118e-001	2.318246e-003	2.432971e-003	6.380000e-006	5.608668e+000
4.200000e+001	1.000000e+000	6.925967e-001	2.775498e-001	1.387749e-001	1.394289e-001	6.259371e-004	2.804207e-003	6.380000e-006	1.614466e+000
4.300000e+001	1.000000e+000	4.981007e-001	2.657013e-001	1.328506e-001	9.810985e-001	1.004406e-003	1.474388e-003	6.380000e-006	2.717553e+000
4.400000e+001	1.000000e+000	2.595564e-001	9.354581e-001	4.677290e-001	2.937119e-001	2.380313e-003	2.688020e-003	6.380000e-006	6.616595e+000
4.500000e+001	1.000000e+000	8.154796e-001	8.024408e-001	4.012204e-001	9.253244e-002	1.668281e-003	1.596575e-003	6.380000e-006	4.689167e+000
4.600000e+001	1.000000e+000	2.877643e-001	8.621970e-001	4.310985e-001	5.541560e-001	5.588068e-004	2.285698e-003	6.380000e-006	5.138442e+000
4.700000e+001	1.000000e+000	1.148925e-001	6.874249e-001	3.437125e-001	4.904871e-001	3.924495e-003	2.774343e-003	6.380000e-006	6.210656e+000
4.800000e+001	1.000000e+000	2.658942e-001	2.014166e-001	1.007083e-001	6.384935e-001	2.805769e-003	2.667016e-003	6.380000e-006	2.038217e+000
4.900000e+001	1.000000e+000	1.203873e+000	3.758166e-001	1.879083e-001	3.898131e-001	1.440790e-005	4.233514e-003	6.380000e-006	4.224082e+000
5.000000e+001	1.000000e+000	1.499167e+000	2.799384e-001	1.399692e-001	6.840142e-001	4.995614e-003	1.140973e-003	6.380000e-006	1.849265e+000
5.100000e+001	1.000000e+000	9.151868e-001	7.967907e-001	3.983954e-001	1.719443e-001	1.594354e-003	1.603996e-003	6.380000e-006	4.764785e+000
5.200000e+001	1.000000e+000	5.075111e-001	9.190798e-001	4.595399e-001	2.436352e-001	8.647473e-004	4.528201e-003	6.380000e-006	5.512157e+000
5.300000e+001	1.000000e+000	6.185994e-001	9.197498e-001	4.598749e-001	6.150650e-001	3.932878e-003	3.934401e-003	6.380000e-006	6.458255e+000
5.400000e+001	1.000000e+000	1.669765e-001	7.334774e-001	3.667387e-001	3.147527e-001	2.717501e-004	3.054631e-003	6.380000e-006	3.918077e+000
5.500000e+001	1.000000e+000	1.102351e+000	5.817648e-001	2.908824e-001	7.206657e-001	1.123440e-003	1.088513e-003	6.380000e-006	3.643649e+000
5.600000e+001	1.000000e+000	1.228446e+000	2.659656e-002	1.329828e-002	7.583863e-001	4.943532e-003	4.042799e-003	6.380000e-006	4.624938e+000
5.700000e+001	1.000000e+000	3.523835e-001	4.050000e-001	2.025000e-001	8.248884e-001	4.319090e-003	3.013263e-003	6.380000e-006	3.950444e+000
5.800000e+001	1.000000e+000	3.403034e-001	7.454030e-001	3.727015e-001	7.687368e-001	4.212921e-003	7.019437e-005	6.380000e-006	4.194817e+000
5.900000e+001	1.000000e+000	1.357708e+000	3.109528e-001	1.554764e-001	2.131779e-001	3.905141e-003	1.832760e-003	6.380000e-006	9.369868e-001
6.000000e+001	1.000000e+000	5.252601e-001	3.729044e-001	1.864522e-001	9.441237e-001	1.242827e-003	1.659092e-003	6.380000e-006	2.879225e+000
6.100000e+001	1.000000e+000	6.624967e-001	3.071639e-001	1.535820e-001	8.837374e-001	3.867231e-003	3.409298e-003	6.380000e-006	3.140181e+000
6.200000e+001	1.000000e+000	4.324010e-001	4.178910e-001	2.089455e-001	6.736303e-001	2.374645e-003	2.235982e-003	6.380000e-006	3.274979e+000
6.300000e+001	1.000000e+000	5.158148e-001	5.195281e-001	2.597640e-001	1.483766e-001	4.286204e-003	4.193178e-003	6.380000e-006	3.126279e+000
6.400000e+001	1.000000e+000	3.614280e-001	6.871527e-001	3.435764e-001	8.660211e-001	2.221389e-003	1.312407e-003	6.380000e-006	5.018565e+000
6.500000e+001	1.000000e+000	7.600324e-001	4.870972e-001	2.435486e-001	5.734607e-001	3.449413e-003	2.065286e-003	6.380000e-006	3.761430e+000
6.600000e+001	1.000000e+000	1.137620e+000	5.576027e-001	2.788014e-001	5.288627e-001	3.152571e-003	3.038842e-003	6.380000e-006	4.296095e+000
6.700000e+001	1.000000e+000	9.570363e-001	6.339554e-001	3.169777e-001	7.486169e-001	3.606328e-003	4.609467e-003	6.380000e-006	5.365131e+000
6.800000e+001	1.000000e+000	5.595022e-001	2.786777e-001	1.393389e-001	2.864399e-001	1.625578e-003	2.435458e-003	6.380000e-006	1.194156e+000
6.900000e+001	1.000000e+000	1.773460e-001	6.816555e-001	3.408278e-001	5.441702e-001	2.701120e-003	3.085860e-004	6.380000e-006	3.953268e+000
7.000000e+001	1.000000e+000	7.759966e-001	4.004167e-001	2.002083e-001	2.336236e-002	1.699836e-003	2.994854e-003	6.380000e-006	1.118237e+000
7.100000e+001	1.000000e+000	1.289449e+000	4.637069e-001	2.318535e-001	4.824204e-001	1.656209e-003	3.284350e-003	6.380000e-006	3.195886e+000
7.200000e+001	1.000000e+000	3.390658e-001	3.634509e-001	1.817255e-001	4.593248e-001	4.925397e-003	3.631693e-003	6.380000e-006	2.759544e+000
7.300000e+001	1.000000e+000	2.150132e-001	7.557342e-001	3.778671e-001	1.644644e-001	3.669600e-003	1.592675e-004	6.380000e-006	4.982740e+000
7.400000e+001	1.000000e+000	5.283669e-001	9.781371e-001	4.890686e-001	8.408586e-001	2.725800e-003	9.226644e-004	6.380000e-006	5.887743e+000
7.500000e+001	1.000000e+000	5.102701e-001	4.234031e-001	2.117015e-001	2.558070e-001	1.467947e-003	2.821174e-003	6.380000e-006	2.052865e+000
7.600000e+001	1.000000e+000	1.118538e-001	2.536759e-001	1.268379e-001	8.305329e-001	1.528561e-003	3.605236e-003	6.380000e-006	2.661897e+000
7.700000e+001	1.000000e+000	4.546492e-001	4.210607e-001	2.105303e-001	4.867064e-001	2.822236e-003	4.968355e-003	6.380000e-006	3.381142e+000
7.800000e+001	1.000000e+000	5.773253e-001	7.225140e-001	3.612570e-001	1.922272e-001	1.460494e-003	2.312080e-003	6.380000e-006	4.591613e+000
7.900000e+001	1.000000e+000	6.525293e-001	5.633688e-001	2.816844e-001	5.207482e-001	8.380832e-004	2.932697e-003	6.380000e-006	3.748133e+000
8.000000e+001	1.000000e+000	7.706559e-001	9.452740e-001	4.726370e-001	9.300715e-001	1.128357e-003	3.898781e-003	6.380000e-006	5.665945e+000
8.100000e+001	1.000000e+000	9.171573e-001	6.651635e-001	3.325818e-001	6.626756e-001	2.374595e-003	1.896225e-003	6.380000e-006	4.849494e+000
8.200000e+001	1.000000e+000	8.599733e-001	8.511916e-001	4.255958e-001	7.169170e-001	2.405257e-003	2.772017e-003	6.380000e-006	5.748453e+000
8.300000e+001	1.000000e+000	7.433569e-001	4.954871e-001	2.477435e-001	3.212619e-001	3.287723e-003	2.278234e-003	6.380000e-006	3.253328e+000
8.400000e+001	1.000000e+000	4.890644e-001	4.543127e-001	2.271563e-001	1.389303e-001	3.944392e-003	3.896030e-003	6.380000e-006	2.292116e+000
8.500000e+001	1.000000e+000	4.654578e-001	9.647682e-001	4.823841e-001	8.787182e-001	1.610132e-003	2.324029e-003	6.380000e-006	6.004233e+000
8.600000e+001	1.000000e+000	5.620845e-001	5.412294e-001	2.706147e-001	5.882387e-001	2.173559e-003	1.903713e-003	6.380000e-006	4.060220e+000
8.700000e+001	1.000000e+000	1.147861e+000	1.110649e-001	5.553245e-002	7.578596e-001	2.882564e-003	9.428904e-004	6.380000e-006	3.957568e+000
8.800000e+001	1.000000e+000	5.495776e-001	4.083947e-001	2.041973e-001	4.080532e-001	2.772308e-003	3.518478e-003	6.380000e-006	2.781334e+000
8.900000e+001	1.000000e+000	1.206613e+000	9.939814e-001	4.969907e-001	8.257855e-001	4.432758e-003	2.270596e-003	6.380000e-006	5.903525e+000
9.000000e+001	1.000000e+000	6.015737e-001	3.819506e-001	1.909753e-001	4.420637e-001	2.263356e-003	2.602259e-003	6.380000e-006	2.406729e+000
9.100000e+001	1.000000e+000	3.293108e-001	9.706611e-001	4.853305e-001	9.204504e-001	4.383050e-003	1.430024e-004	6.380000e-006	5.488571e+000
9.200000e+001	1.000000e+000	7.517953e-001	4.628846e-001	2.314423e-001	3.798290e-001	1.711411e-003	3.200843e-003	6.380000e-006	2.987245e+000
9.300000e+001	1.000000e+000	1.152545e+000	3.164062e-001	1.582031e-001	6.976660e-002	2.397169e-003	3.419498e-003	6.380000e-006	1.546553e+000
9.400000e+001	1.000000e+000	7.123571e-001	6.322489e-001	3.161245e-001	7.774468e-001	1.743417e-003	1.923114e-003	6.380000e-006	4.670022e+000
9.500000e+001	1.000000e+000	7.879431e-001	4.461176e-001	2.230588e-001	4.004345e-001	2.169232e-003	2.698556e-003	6.380000e-006	2.908818e+000
9.600000e+001	1.000000e+000	5.732091e-001	5.206613e-001	2.603307e-001	3.851648e-001	4.376525e-003	2.637058e-004	6.380000e-006	2.054795e+000
