0.0	0.000000E+00	1
0.1	0.000000E+00	1
0.2	0.000000E+00	1
0.3	0.000000E+00	1
0.4	0.000000E+00	1
0.5	0.000000E+00	1
0.6	0.000000E+00	1
0.7	0.000000E+00	1
0.8	0.000000E+00	1
0.9	0.000000E+00	1
1.0	4.813945E-24	1
1.1	2.614749E-08	1
1.2	6.170705E-04	1
1.3	2.393971E-02	1
1.4	1.165846E-01	1
1.5	2.474203E-01	1
1.6	3.618559E-01	1
1.7	4.452078E-01	1
1.8	5.052302E-01	1
1.9	5.514960E-01	1
2.0	5.898941E-01	1
2.1	6.233376E-01	1
2.2	6.531841E-01	1
2.3	6.801075E-01	1
2.4	7.045024E-01	1
2.5	7.266486E-01	1
2.6	7.467737E-01	1
2.7	7.650756E-01	1
2.8	7.817312E-01	1
2.9	7.969005E-01	1
3.0	8.107279E-01	1
3.1	8.233444E-01	1
3.2	8.348684E-01	1
3.3	8.454066E-01	1
3.4	8.550555E-01	1
3.5	8.639021E-01	1
3.6	8.720245E-01	1
3.7	8.794932E-01	1
3.8	8.863715E-01	1
3.9	8.927162E-01	1
4.0	8.985785E-01	1
4.1	9.040042E-01	1
4.2	9.084174E-01	1
4.3	8.897666E-01	1
4.4	8.014682E-01	1
4.5	6.746832E-01	1
4.6	5.640295E-01	1
4.7	4.842143E-01	1
4.8	4.275052E-01	1
4.9	3.843482E-01	1
5.0	3.488720E-01	1
5.1	3.181789E-01	1
5.2	2.909253E-01	1
5.3	2.664500E-01	1
5.4	2.443697E-01	1
5.5	2.244147E-01	1
5.6	2.063667E-01	1
5.7	1.900361E-01	1
5.8	1.752535E-01	1
5.9	1.618659E-01	1
6.0	1.497348E-01	1
6.1	1.387351E-01	1
6.2	1.287534E-01	1
6.3	1.196877E-01	1
6.4	1.114456E-01	1
6.5	1.039443E-01	1
6.6	9.710899E-02	1
6.7	9.087257E-02	1
6.8	8.517476E-02	1
6.9	7.996146E-02	1
7.0	7.518413E-02	1
7.1	7.079930E-02	1
7.2	6.676801E-02	1
7.3	6.305538E-02	1
7.4	5.963020E-02	1
7.5	5.646452E-02	1
7.6	5.353336E-02	1
7.7	5.081434E-02	1
7.8	4.828748E-02	1
7.9	4.593487E-02	1
8.0	4.374050E-02	1
8.1	4.169005E-02	1
8.2	3.977068E-02	1
8.3	3.797090E-02	1
8.4	3.628041E-02	1
8.5	3.468998E-02	1
8.6	3.319133E-02	1
8.7	3.177702E-02	1
8.8	3.044036E-02	1
8.9	2.917532E-02	1
9.0	2.797650E-02	1
9.1	2.683899E-02	1
9.2	2.575840E-02	1
9.3	2.473071E-02	1
9.4	2.375233E-02	1
9.5	2.281996E-02	1
9.6	2.193063E-02	1
9.7	2.108163E-02	1
9.8	2.027047E-02	1
9.9	1.949489E-02	1
10.0	1.875284E-02	1
