RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
3.700000e+001	1.000000e+000	1.220177e+000	4.624309e-001	1.780359e-001	1.477488e-001	2.570057e-003	4.644798e-004	7.300000e-007	6.528841e+000
3.800000e+001	1.000000e+000	8.873590e-001	1.503412e-001	5.788136e-002	2.517149e-001	3.957413e-003	2.004035e-003	7.300000e-007	5.050182e+000
3.900000e+001	1.000000e+000	8.990815e-001	3.583683e-001	1.379718e-001	1.835496e-001	3.985741e-004	1.842634e-003	7.300000e-007	6.515071e+000
4.000000e+001	1.000000e+000	6.043248e-001	7.507180e-002	2.890264e-002	1.572430e-001	2.389369e-003	7.414396e-005	7.300000e-007	4.056796e+000
4.100000e+001	1.000000e+000	1.123889e+000	5.431113e-001	2.090979e-001	5.901118e-001	3.705968e-003	2.432971e-003	7.300000e-007	7.407459e+000
4.200000e+001	1.000000e+000	7.502684e-001	1.986388e-001	7.647593e-002	1.394289e-001	9.962399e-004	2.804207e-003	7.300000e-007	4.853997e+000
4.300000e+001	1.000000e+000	5.696650e-001	1.920563e-001	7.394166e-002	9.810985e-001	1.602245e-003	1.474388e-003	7.300000e-007	6.576654e+000
4.400000e+001	1.000000e+000	3.083759e-001	3.008284e-001	1.158189e-001	8.621970e-001	1.081597e-003	5.588068e-004	7.300000e-007	6.642561e+000
4.500000e+001	1.000000e+000	1.225025e+000	2.532315e-001	9.749411e-002	3.898131e-001	1.705793e-005	4.233514e-003	7.300000e-007	4.680410e+000
4.600000e+001	1.000000e+000	4.126542e-001	5.479982e-001	2.109793e-001	9.190798e-001	2.335724e-003	8.647473e-004	7.300000e-007	7.450556e+000
4.700000e+001	1.000000e+000	2.621924e-001	4.519319e-001	1.739938e-001	3.147527e-001	4.291150e-004	3.054631e-003	7.300000e-007	8.200443e+000
4.800000e+001	1.000000e+000	1.027134e+000	3.581309e-001	1.378804e-001	5.241461e-001	3.781838e-003	1.892186e-003	7.300000e-007	7.478834e+000
4.900000e+001	1.000000e+000	1.130754e+000	3.676471e-001	1.415441e-001	7.206657e-001	1.792842e-003	1.088513e-003	7.300000e-007	6.965841e+000
5.000000e+001	1.000000e+000	9.824132e-001	1.444049e-001	5.559589e-002	8.438461e-001	3.197929e-003	4.117367e-003	7.300000e-007	7.153955e+000
5.100000e+001	1.000000e+000	7.346933e-001	6.186458e-002	2.381786e-002	1.684290e-001	4.499037e-003	1.549730e-003	7.300000e-007	1.584787e+000
5.200000e+001	1.000000e+000	5.902152e-001	3.106322e-001	1.195934e-001	4.516278e-001	7.061679e-003	1.194772e-003	7.300000e-007	8.214853e+000
5.300000e+001	1.000000e+000	1.010685e+000	3.766587e-001	1.450136e-001	6.579493e-001	3.078940e-003	1.447499e-003	7.300000e-007	7.343062e+000
5.400000e+001	1.000000e+000	7.356144e-001	5.213251e-001	2.007102e-001	8.399292e-001	5.365966e-003	1.492083e-003	7.300000e-007	7.597274e+000
5.500000e+001	1.000000e+000	8.128873e-001	3.150540e-001	1.212958e-001	5.734607e-001	5.517196e-003	2.065286e-003	7.300000e-007	7.895075e+000
5.600000e+001	1.000000e+000	6.620094e-001	2.130930e-001	8.204082e-002	5.908119e-001	2.811396e-003	1.054197e-003	7.300000e-007	6.544649e+000
5.700000e+001	1.000000e+000	6.208920e-001	2.035777e-001	7.837741e-002	6.469471e-002	3.893648e-003	1.364244e-003	7.300000e-007	4.507332e+000
5.800000e+001	1.000000e+000	1.480564e+000	2.996249e-001	1.153556e-001	9.133076e-002	5.809064e-003	1.791535e-003	7.300000e-007	5.216617e+000
5.900000e+001	1.000000e+000	5.809651e-001	2.796684e-001	1.076723e-001	2.558070e-001	2.344468e-003	2.821174e-003	7.300000e-007	7.511477e+000
6.000000e+001	1.000000e+000	6.488509e-001	3.497266e-001	1.346447e-001	5.632345e-001	2.655846e-003	1.553627e-003	7.300000e-007	7.775565e+000
6.100000e+001	1.000000e+000	2.110071e-001	1.853755e-001	7.136956e-002	8.305329e-001	2.441524e-003	3.605236e-003	7.300000e-007	7.954847e+000
6.200000e+001	1.000000e+000	1.233575e+000	1.330308e-001	5.121684e-002	7.830788e-002	1.123972e-003	1.235589e-003	7.300000e-007	1.807788e+000
6.300000e+001	1.000000e+000	7.927705e-001	3.878268e-001	1.493133e-001	3.794072e-001	4.886046e-003	3.923029e-003	7.300000e-007	8.071918e+000
6.400000e+001	1.000000e+000	8.390930e-001	2.793406e-001	1.075461e-001	3.191107e-001	4.401520e-003	1.913307e-003	7.300000e-007	7.336357e+000
6.500000e+001	1.000000e+000	6.080679e-001	5.429115e-001	2.090209e-001	4.842495e-001	5.521750e-003	4.953356e-003	7.300000e-007	8.364547e+000
6.600000e+001	1.000000e+000	1.068870e+000	2.846452e-001	1.095884e-001	2.190659e-001	2.496399e-003	1.258526e-003	7.300000e-007	6.307477e+000
6.700000e+001	1.000000e+000	9.056895e-001	5.173287e-001	1.991715e-001	7.169170e-001	3.845292e-003	2.772017e-003	7.300000e-007	7.596134e+000
6.800000e+001	1.000000e+000	8.662631e-001	2.581833e-001	9.940056e-002	2.179198e-001	2.910806e-003	1.846988e-003	7.300000e-007	6.536238e+000
