RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	5.000000e-001	5.000000e-001	2.500000e-001	2.000000e-001	5.000000e-003	5.000000e-005	1.800000e-005	2.601204e+000
1.000000e+000	1.000000e+000	1.215353e+000	2.603518e-001	1.301759e-001	7.465403e-002	4.765247e-003	1.612465e-003	1.800000e-005	1.700943e+000
2.000000e+000	1.000000e+000	1.001447e+000	5.827139e-001	2.913570e-001	9.470730e-001	2.408112e-003	8.534829e-004	1.800000e-005	5.745079e+000
3.000000e+000	1.000000e+000	8.113897e-001	4.082922e-001	2.041461e-001	9.338262e-001	1.650965e-003	4.961586e-003	1.800000e-005	5.770356e+000
4.000000e+000	1.000000e+000	9.572682e-001	1.347818e-001	6.739088e-002	1.622948e-001	1.573004e-003	2.061007e-003	1.800000e-005	2.732301e+000
5.000000e+000	1.000000e+000	8.149926e-001	3.920003e-001	1.960002e-001	3.058213e-001	4.541095e-003	1.736944e-003	1.800000e-005	3.178707e+000
6.000000e+000	1.000000e+000	3.165829e-001	5.762677e-001	2.881339e-001	2.712789e-001	1.196632e-003	3.690360e-003	1.800000e-005	5.280728e+000
7.000000e+000	1.000000e+000	1.073296e+000	1.044813e-001	5.224065e-002	6.383147e-001	1.843134e-003	1.225512e-003	1.800000e-005	3.771768e+000
8.000000e+000	1.000000e+000	1.178849e+000	2.233221e-001	1.116610e-001	3.549966e-001	9.707407e-005	1.393925e-003	1.800000e-005	4.333688e+000
9.000000e+000	1.000000e+000	1.405508e+000	4.636450e-001	2.318225e-001	5.679527e-001	1.848143e-003	5.853114e-004	1.800000e-005	3.887420e+000
1.000000e+001	1.000000e+000	5.035568e-001	4.625466e-001	2.312733e-001	6.443277e-001	2.616118e-003	3.813506e-003	1.800000e-005	5.875354e+000
1.100000e+001	1.000000e+000	1.283541e+000	1.453959e-001	7.269797e-002	9.400413e-001	2.572278e-003	5.206951e-004	1.800000e-005	3.937283e+000
1.200000e+001	1.000000e+000	3.239510e-001	4.404835e-001	2.202418e-001	2.322431e-002	2.482431e-003	2.423703e-003	1.800000e-005	2.050027e+000
1.300000e+001	1.000000e+000	8.578303e-001	1.261179e-001	6.305894e-002	9.269884e-001	3.671939e-003	4.547243e-003	1.800000e-005	3.588288e+000
1.400000e+001	1.000000e+000	8.490808e-001	1.430913e-001	7.154564e-002	4.755501e-001	3.083131e-003	3.617362e-003	1.800000e-005	1.928786e+000
1.500000e+001	1.000000e+000	8.962204e-001	2.192429e-001	1.096214e-001	2.374975e-001	3.045100e-004	4.750081e-003	1.800000e-005	2.628717e+000
1.600000e+001	1.000000e+000	4.238375e-001	2.557723e-001	1.278862e-001	1.404353e-001	4.374427e-003	4.920820e-003	1.800000e-005	1.164961e+000
1.700000e+001	1.000000e+000	6.815936e-001	1.002711e-001	5.013553e-002	1.203135e-001	1.326240e-003	1.380194e-003	1.800000e-005	3.704227e+000
1.800000e+001	1.000000e+000	1.196847e+000	3.433631e-001	1.716816e-001	4.147976e-001	3.471454e-003	3.248434e-003	1.800000e-005	3.249085e+000
1.900000e+001	1.000000e+000	4.002240e-001	4.653414e-001	2.326707e-001	5.887593e-001	2.943717e-003	8.008619e-004	1.800000e-005	4.726432e+000
2.000000e+001	1.000000e+000	8.015048e-001	5.108361e-001	2.554181e-001	8.478172e-001	2.665092e-003	3.566810e-003	1.800000e-005	6.383840e+000
2.100000e+001	1.000000e+000	7.568487e-001	3.327751e-001	1.663875e-001	5.065047e-001	9.959954e-004	4.835062e-003	1.800000e-005	3.628800e+000
2.200000e+001	1.000000e+000	2.580310e-001	1.546313e-001	7.731563e-002	3.813992e-001	1.266020e-003	2.232627e-003	1.800000e-005	2.280523e+000
2.300000e+001	1.000000e+000	4.053485e-001	2.426450e-001	1.213225e-001	8.708770e-001	4.202760e-003	3.938370e-003	1.800000e-005	4.545144e+000
2.400000e+001	1.000000e+000	1.381713e+000	3.928534e-001	1.964267e-001	9.733925e-001	3.629805e-003	4.985032e-003	1.800000e-005	5.888654e+000
2.500000e+001	1.000000e+000	5.772345e-001	5.095520e-001	2.547760e-001	6.856359e-001	3.198925e-004	3.802845e-003	1.800000e-005	4.879587e+000
2.600000e+001	1.000000e+000	3.469121e-001	2.593269e-001	1.296634e-001	6.180434e-001	1.746227e-003	4.249828e-003	1.800000e-005	3.550916e+000
2.700000e+001	1.000000e+000	9.959571e-001	3.064067e-001	1.532033e-001	1.628801e-001	2.506292e-003	4.263810e-003	1.800000e-005	9.006385e-001
2.800000e+001	1.000000e+000	7.328588e-001	5.259242e-001	2.629621e-001	2.652795e-002	2.325100e-004	2.224831e-003	1.800000e-005	2.756107e+000
2.900000e+001	1.000000e+000	9.686033e-001	4.739368e-001	2.369684e-001	5.163706e-001	4.292319e-003	2.181156e-003	1.800000e-005	5.103193e+000
3.000000e+001	1.000000e+000	8.967603e-001	5.001214e-001	2.500607e-001	6.839428e-001	2.041352e-004	4.371106e-003	1.800000e-005	4.522262e+000
3.100000e+001	1.000000e+000	6.819501e-001	2.891830e-001	1.445915e-001	2.049577e-001	4.367706e-003	1.750244e-003	1.800000e-005	9.673983e-001
3.200000e+001	1.000000e+000	1.177806e+000	4.983748e-001	2.491874e-001	9.719086e-001	2.622605e-003	3.057322e-003	1.800000e-005	6.169578e+000
3.300000e+001	1.000000e+000	3.278245e-001	1.262566e-001	6.312830e-002	5.937901e-001	2.871778e-003	4.291315e-003	1.800000e-005	2.474216e+000
3.400000e+001	1.000000e+000	1.329455e+000	5.189007e-001	2.594504e-001	9.296471e-001	5.806146e-004	4.540054e-003	1.800000e-005	5.455997e+000
3.500000e+001	1.000000e+000	1.025059e+000	2.084234e-001	1.042117e-001	5.492458e-001	3.737244e-003	4.325804e-003	1.800000e-005	2.602531e+000
3.600000e+001	1.000000e+000	1.045619e+000	1.341628e-001	6.708140e-002	3.548704e-001	2.743022e-003	9.633665e-004	1.800000e-005	2.920084e+000
3.700000e+001	1.000000e+000	1.220177e+000	4.749372e-001	2.374686e-001	1.477488e-001	1.608834e-003	4.644798e-004	1.800000e-005	2.647874e+000
3.800000e+001	1.000000e+000	8.873590e-001	1.912193e-001	9.560963e-002	2.517149e-001	2.475280e-003	2.004035e-003	1.800000e-005	1.334205e+000
3.900000e+001	1.000000e+000	8.990815e-001	3.803348e-001	1.901674e-001	1.835496e-001	2.526764e-004	1.842634e-003	1.800000e-005	2.460471e+000
4.000000e+001	1.000000e+000	6.043248e-001	1.227925e-001	6.139627e-002	1.572430e-001	1.495989e-003	7.414396e-005	1.800000e-005	4.865248e+000
4.100000e+001	1.000000e+000	1.123889e+000	5.482830e-001	2.741415e-001	5.901118e-001	2.318246e-003	2.432971e-003	1.800000e-005	5.607987e+000
4.200000e+001	1.000000e+000	7.502684e-001	2.351262e-001	1.175631e-001	1.394289e-001	6.259371e-004	2.804207e-003	1.800000e-005	1.521068e+000
4.300000e+001	1.000000e+000	5.696650e-001	2.291421e-001	1.145710e-001	9.810985e-001	1.004406e-003	1.474388e-003	1.800000e-005	3.856913e+000
4.400000e+001	1.000000e+000	3.083759e-001	3.280258e-001	1.640129e-001	8.621970e-001	6.792455e-004	5.588068e-004	1.800000e-005	3.333052e+000
4.500000e+001	1.000000e+000	1.178096e+000	3.822356e-001	1.911178e-001	7.806843e-002	1.366264e-003	1.421156e-003	1.800000e-005	1.105164e+000
4.600000e+001	1.000000e+000	1.199546e+000	1.215405e-001	6.077026e-002	7.240040e-002	9.498746e-004	1.536008e-003	1.800000e-005	3.768414e+000
4.700000e+001	1.000000e+000	5.035568e-001	4.625466e-001	2.312733e-001	6.443277e-001	2.616118e-003	3.813506e-003	1.800000e-005	5.875354e+000
