1.740000e+001	6.840081e-001
1.750000e+001	6.605574e-001
1.760000e+001	6.378929e-001
1.770000e+001	6.159888e-001
1.780000e+001	5.948204e-001
1.790000e+001	5.743638e-001
1.800000e+001	5.545957e-001
1.810000e+001	5.354936e-001
1.820000e+001	5.170356e-001
1.830000e+001	4.992008e-001
1.840000e+001	4.819685e-001
1.850000e+001	4.653190e-001
1.860000e+001	4.492331e-001
1.870000e+001	4.336923e-001
1.880000e+001	4.186785e-001
1.890000e+001	4.041743e-001
1.900000e+001	3.901630e-001
1.910000e+001	3.766280e-001
1.920000e+001	3.635538e-001
1.930000e+001	3.509249e-001
1.940000e+001	3.387266e-001
1.950000e+001	3.269445e-001
1.960000e+001	3.155648e-001
1.970000e+001	3.045741e-001
1.980000e+001	2.939593e-001
1.990000e+001	2.837079e-001
2.000000e+001	2.738078e-001
