RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	9.900000e-001	3.514300e-001	1.757150e-001	1.281300e-001	4.751400e-003	5.911600e-005	1.800000e-005	4.040309e-001
1.000000e+000	1.000000e+000	1.215353e+000	3.464141e-001	1.732070e-001	1.213061e-001	4.976478e-003	5.642271e-005	1.800000e-005	4.790900e-001
2.000000e+000	1.000000e+000	1.001447e+000	3.593086e-001	1.796543e-001	1.389308e-001	4.740292e-003	5.338069e-005	1.800000e-005	4.210513e-001
3.000000e+000	1.000000e+000	8.113897e-001	3.523317e-001	1.761658e-001	1.386632e-001	4.664425e-003	6.984604e-005	1.800000e-005	4.222290e-001
4.000000e+000	1.000000e+000	9.572682e-001	3.413913e-001	1.706956e-001	1.230767e-001	4.656614e-003	5.822047e-005	1.800000e-005	4.592645e-001
5.000000e+000	1.000000e+000	8.149926e-001	3.516800e-001	1.758400e-001	1.259762e-001	4.954018e-003	5.692162e-005	1.800000e-005	4.188848e-001
6.000000e+000	1.000000e+000	3.165829e-001	3.590507e-001	1.795254e-001	1.252784e-001	4.618901e-003	6.475094e-005	1.800000e-005	9.468256e-001
7.000000e+000	1.000000e+000	1.073296e+000	3.401793e-001	1.700896e-001	1.326932e-001	4.683681e-003	5.487179e-005	1.800000e-005	5.193093e-001
8.000000e+000	1.000000e+000	1.178849e+000	3.449329e-001	1.724664e-001	1.269696e-001	4.508725e-003	5.554679e-005	1.800000e-005	4.943249e-001
9.000000e+000	1.000000e+000	1.405508e+000	3.545458e-001	1.772729e-001	1.312718e-001	4.684183e-003	5.230586e-005	1.800000e-005	5.180018e-001
1.000000e+001	1.000000e+000	5.035568e-001	3.545019e-001	1.772509e-001	1.328147e-001	4.761134e-003	6.524451e-005	1.800000e-005	6.132044e-001
1.100000e+001	1.000000e+000	1.283541e+000	3.418158e-001	1.709079e-001	1.387887e-001	4.756741e-003	5.204687e-005	1.800000e-005	5.887703e-001
1.200000e+001	1.000000e+000	3.239510e-001	3.536193e-001	1.768097e-001	1.202672e-001	4.747739e-003	5.967416e-005	1.800000e-005	9.143889e-001
1.300000e+001	1.000000e+000	8.578303e-001	3.410447e-001	1.705224e-001	1.385250e-001	4.866928e-003	6.818534e-005	1.800000e-005	4.105740e-001
1.400000e+001	1.000000e+000	8.490808e-001	3.417237e-001	1.708618e-001	1.294051e-001	4.807929e-003	6.445836e-005	1.800000e-005	4.209702e-001
1.500000e+001	1.000000e+000	8.962204e-001	3.447697e-001	1.723849e-001	1.245959e-001	4.529510e-003	6.899832e-005	1.800000e-005	4.018201e-001
1.600000e+001	1.000000e+000	4.238375e-001	3.462309e-001	1.731154e-001	1.226351e-001	4.937317e-003	6.968265e-005	1.800000e-005	7.332117e-001
1.700000e+001	1.000000e+000	6.815936e-001	3.400108e-001	1.700054e-001	1.222286e-001	4.631888e-003	5.549176e-005	1.800000e-005	5.012438e-001
1.800000e+001	1.000000e+000	1.196847e+000	3.497345e-001	1.748673e-001	1.281777e-001	4.846839e-003	6.297970e-005	1.800000e-005	4.490573e-001
1.900000e+001	1.000000e+000	4.002240e-001	3.546137e-001	1.773068e-001	1.316921e-001	4.793960e-003	5.316979e-005	1.800000e-005	7.461703e-001
2.000000e+001	1.000000e+000	8.015048e-001	3.564334e-001	1.782167e-001	1.369256e-001	4.766041e-003	6.425575e-005	1.800000e-005	4.400239e-001
2.100000e+001	1.000000e+000	7.568487e-001	3.493110e-001	1.746555e-001	1.300304e-001	4.598797e-003	6.933892e-005	1.800000e-005	4.153235e-001
2.200000e+001	1.000000e+000	1.496101e+000	3.458036e-001	1.729018e-001	1.212421e-001	4.792853e-003	6.946247e-005	1.800000e-005	5.444019e-001
2.300000e+001	1.000000e+000	1.173270e+000	3.496548e-001	1.748274e-001	1.295502e-001	4.693671e-003	5.694018e-005	1.800000e-005	4.542836e-001
2.400000e+001	1.000000e+000	6.784531e-001	3.526388e-001	1.763194e-001	1.290802e-001	4.931216e-003	6.658775e-005	1.800000e-005	4.860007e-001
2.500000e+001	1.000000e+000	1.196521e+000	3.520998e-001	1.760499e-001	1.333113e-001	4.542196e-003	5.361088e-005	1.800000e-005	4.659620e-001
2.600000e+001	1.000000e+000	5.920523e-001	3.493334e-001	1.746667e-001	1.264908e-001	4.916394e-003	6.709986e-005	1.800000e-005	5.327006e-001
2.700000e+001	1.000000e+000	1.045404e+000	3.514082e-001	1.757041e-001	1.316061e-001	4.635745e-003	5.698313e-005	1.800000e-005	4.172453e-001
