RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
0.000000e+000	1.000000e+000	9.900000e-001	3.514300e-001	1.757150e-001	1.281300e-001	4.751400e-003	5.911600e-005	1.800000e-005	4.040309e-001
1.000000e+000	1.000000e+000	1.215353e+000	2.603518e-001	1.301759e-001	7.465403e-002	4.765247e-003	1.612465e-003	1.800000e-005	1.818873e+000
2.000000e+000	1.000000e+000	1.001447e+000	5.827139e-001	2.913570e-001	9.470730e-001	2.408112e-003	8.534829e-004	1.800000e-005	6.639643e+000
3.000000e+000	1.000000e+000	8.113897e-001	4.082922e-001	2.041461e-001	9.338262e-001	1.650965e-003	4.961586e-003	1.800000e-005	7.356011e+000
4.000000e+000	1.000000e+000	9.572682e-001	1.347818e-001	6.739088e-002	1.622948e-001	1.573004e-003	2.061007e-003	1.800000e-005	2.816357e+000
5.000000e+000	1.000000e+000	8.149926e-001	3.920003e-001	1.960002e-001	3.058213e-001	4.541095e-003	1.736944e-003	1.800000e-005	3.621727e+000
6.000000e+000	1.000000e+000	3.165829e-001	5.762677e-001	2.881339e-001	2.712789e-001	1.196632e-003	3.690360e-003	1.800000e-005	6.349081e+000
7.000000e+000	1.000000e+000	1.073296e+000	1.044813e-001	5.224065e-002	6.383147e-001	1.843134e-003	1.225512e-003	1.800000e-005	2.533496e+000
8.000000e+000	1.000000e+000	1.178849e+000	2.233221e-001	1.116610e-001	3.549966e-001	9.707407e-005	1.393925e-003	1.800000e-005	2.601189e+000
9.000000e+000	1.000000e+000	1.405508e+000	4.636450e-001	2.318225e-001	5.679527e-001	1.848143e-003	5.853114e-004	1.800000e-005	4.666599e+000
1.000000e+001	1.000000e+000	5.035568e-001	4.625466e-001	2.312733e-001	6.443277e-001	2.616118e-003	3.813506e-003	1.800000e-005	7.163031e+000
1.100000e+001	1.000000e+000	1.283541e+000	1.453959e-001	7.269797e-002	9.400413e-001	2.572278e-003	5.206951e-004	1.800000e-005	3.378262e+000
1.200000e+001	1.000000e+000	3.239510e-001	4.404835e-001	2.202418e-001	2.322431e-002	2.482431e-003	2.423703e-003	1.800000e-005	2.418754e+000
1.300000e+001	1.000000e+000	8.578303e-001	1.261179e-001	6.305894e-002	9.269884e-001	3.671939e-003	4.547243e-003	1.800000e-005	4.270359e+000
